Pattern_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,Frequency,ID_Array
605181,PM.* CC.* VB.* CC.* NN.* PM.*,,4,"['167368', '223170', '328322', '411579']"
605182,PM.* NN.* CC.* PR.* RB.*_CC.* NN.*,,2,"['167369', '312270']"
605183,VB.* CC.* RB.* DT.* NN.* LM,,2,"['167523', '263538']"
605184,CC.* RB.* DT.* NN.* LM RB.*,,2,"['167524', '219329']"
605185,RB.* DT.* NN.* LM RB.* VB.*,,3,"['167525', '219330', '429848']"
605186,PM.* DT.* NN.* LM RB.* RB.*,,4,"['167529', '257806', '455897', '515418']"
605187,RB.* RB.* VB.* CC.* PR.* RB.*_CC.*,,2,"['167533', '211746']"
605188,LM JJ.* JJ.* PM.* CC.* DT.*,,2,"['167617', '298872']"
605189,CC.* NN.* LM VB.* VB.* JJ.*,,2,"['167622', '413417']"
605190,NN.* LM VB.* VB.* JJ.* CC.*,,2,"['167623', '413418']"
605191,VB.* LM VB.* PM.* VB.* CC.*,,2,"['167841', '461573']"
605192,NN.* PM.* PR.*_CC.* NN.* CC.* DT.*,,3,"['168095', '424075', '529105']"
605193,PM.* PR.*_CC.* NN.* CC.* DT.* NN.*,,4,"['168096', '192894', '424076', '467671']"
605194,LM VB.* CC.* VB.* RB.* PM.*,,2,"['168099', '303007']"
605195,CC.* VB.* RB.* PM.* VB.* DT.*,,2,"['168100', '303009']"
605196,NN.*_CC.* RB.*_CC.* PM.* NN.* CC.* NN.*,,2,"['168250', '363263']"
605197,NN.* NN.* CC.* CC.* NN.* CC.*,,2,"['168252', '394234']"
605198,VB.*_CC.* DT.* NN.* LM VB.* CC.*,,2,"['168260', '550184']"
605199,NN.* LM VB.* RB.* CC.* DT.*,,9,"['168465', '237844', '281687', '283917', '287520', '421507', '485684', '517934', '552765']"
605200,LM VB.* RB.* CC.* DT.* NN.*,,9,"['168466', '281688', '283918', '294218', '297385', '421508', '517935', '531915', '552766']"
605201,VB.* CC.* JJ.*_CC.* NN.* LM VB.*,,3,"['168472', '387344', '518198']"
605202,CC.* NN.* CC.* RB.* JJ.* CC.*,,2,"['168398', '518900']"
605203,NN.* CC.* RB.* JJ.* CC.* VB.*,,2,"['168399', '457456']"
605204,RB.* DT.* PR.*_CC.* DT.* NN.* CC.*,,2,"['168406', '472755']"
605205,DT.* PR.*_CC.* DT.* NN.* CC.* NN.*_CC.*,,2,"['168407', '172163']"
605206,PR.*_CC.* DT.* NN.* CC.* NN.*_CC.* JJ.*,,2,"['168408', '172164']"
605207,DT.* NN.* CC.* NN.*_CC.* JJ.* PM.*,,2,"['168409', '172165']"
605208,NN.* CC.* NN.*_CC.* JJ.* PM.* CC.*,,3,"['168410', '172166', '286658']"
605209,JJ.* CC.* NN.* CC.* JJ.* CC.*,,2,"['168422', '169479']"
605210,RB.*_CC.* VB.* CC.* NN.* CC.* NN.*,,10,"['168431', '210139', '220083', '318873', '321897', '323136', '324194', '341902', '448243', '478654']"
605211,NN.* CC.* DT.* NN.* PM.* VB.*_VB.*,,2,"['168602', '327428']"
605212,CC.* DT.* NN.* PM.* VB.*_VB.* CC.*,,3,"['168603', '327429', '343139']"
605213,DT.* NN.* PM.* VB.*_VB.* CC.* DT.*,,3,"['168604', '327430', '343140']"
605214,DT.* PR.*_CC.* PM.* PR.*_CC.* NN.* CC.*,,2,"['168698', '516899']"
605215,DT.* DT.* VB.* PM.* NN.* CC.*,,4,"['169250', '240993', '303792', '448183']"
605216,LM VB.* NN.* CC.* VB.* DT.*,,3,"['169398', '413913', '504502']"
605217,PR.*_CC.* NN.* CC.* NN.* PM.* VB.*,,9,"['169403', '203573', '204603', '332659', '356230', '388982', '456431', '478643', '524561']"
605218,PM.* DT.* JJ.*_CC.* NN.* CC.* JJ.*,,2,"['169407', '397445']"
605219,JJ.*_JJ.* CC.* VB.* CC.* NN.* CC.*,,2,"['169381', '437856']"
605220,CC.* PM.* DT.* DT.* NN.* CC.*,,5,"['169464', '171138', '423810', '425790', '506965']"
605221,LM RB.* VB.* JJ.* CC.* NN.*,,3,"['169476', '169931', '411587']"
605222,RB.* VB.* JJ.* CC.* NN.* CC.*,,4,"['169477', '169932', '264142', '411588']"
605223,VB.* JJ.* CC.* NN.* CC.* JJ.*,,2,"['169478', '485658']"
605224,NN.* LM VB.* CC.* PM.* CD.*,,6,"['169337', '180417', '259506', '301316', '301324', '374869']"
605225,PM.* CD.* CC.* CC.* JJ.*_CC.* NN.*_CC.*,,2,"['169340', '170212']"
605226,DT.* DT.* NN.* PM.* CC.* VB.*,,5,"['169495', '250316', '250827', '296937', '396694']"
605227,DT.* NN.* PM.* LM RB.*_CC.* VB.*,,2,"['169539', '242009']"
605228,LM RB.*_CC.* VB.* CC.* DT.* JJ.*,,2,"['169542', '514557']"
605229,RB.*_CC.* VB.* CC.* DT.* JJ.* CC.*,,2,"['169543', '514558']"
605230,RB.* CC.* DT.* DT.* NN.* CC.*,,5,"['169927', '386113', '485687', '545436', '560709']"
605231,VB.* CC.* NN.* LM RB.* VB.*,,3,"['169928', '213420', '527464']"
605232,NN.* NN.* LM VB.* CC.* DT.*,,2,"['170354', '558093']"
605233,NN.* NN.* CC.* JJ.*_CC.* NN.* CC.*,,3,"['170368', '199122', '469921']"
605234,PM.* PM.* DT.* PR.*_CC.* NN.* LM,,2,"['170183', '246562']"
605235,VB.* CC.* VB.* CC.* JJ.* PM.*,,3,"['170208', '390640', '429422']"
605236,VB.* CC.* JJ.* PM.* CD.* CC.*,,6,"['170210', '298484', '374253', '390642', '407486', '483887']"
605237,VB.* JJ.* CC.* VB.* DT.* NN.*,,3,"['170598', '417414', '552646']"
605238,LM NN.* RB.* CC.* VB.* CC.*,,2,"['170699', '238370']"
605239,JJ.* CC.* NN.* PM.* CC.* CC.*,,3,"['170701', '319614', '457849']"
605240,PM.* VB.* CC.* CC.* PM.* JJ.*,,2,"['170748', '230429']"
605241,LM VB.* CC.* PR.* CC.* PR.*_CC.*,,2,"['171012', '303782']"
605242,VB.*_CC.* NN.* CC.* VB.* CC.* PR.*_CC.*,,2,"['170896', '497288']"
605243,NN.* PM.* PM.* VB.*_CC.* JJ.*_CC.* DT.*,,2,"['171096', '489666']"
605244,PM.* PM.* VB.*_CC.* JJ.*_CC.* DT.* NN.*,,2,"['171097', '489667']"
605245,JJ.*_CC.* DT.* NN.* CC.* VB.* CC.*,,4,"['171100', '253260', '363249', '448993']"
605246,CD.* NN.* CC.* JJ.* CC.* NN.*,,2,"['171104', '230312']"
605247,VB.* CC.* NN.* LM VB.* VB.*,,2,"['171113', '413416']"
605248,CC.* JJ.*_CC.* NN.* PM.* PR.*_CC.* NN.*,,2,"['171129', '299155']"
605249,JJ.*_CC.* NN.* PM.* PR.*_CC.* NN.* CC.*,,2,"['171130', '311046']"
605250,VB.* CC.* PM.* DT.* DT.* NN.*,,2,"['171137', '425789']"
605251,NN.* LM JJ.*_CC.* VB.* CC.* DT.*,,3,"['171142', '307421', '408363']"
605252,PR.* CC.* DT.* FW LM VB.*,,2,"['171602', '504217']"
605253,CC.* VB.* CC.* NN.* LM PM.*,,2,"['171460', '281996']"
605254,VB.* CC.* DT.* NN.* DT.* VB.*,,3,"['171821', '440967', '481756']"
605255,LM JJ.*_CC.* VB.* CC.* NN.* CC.*,,4,"['172220', '223169', '241093', '349425']"
605256,JJ.*_CC.* VB.* CC.* NN.* CC.* DT.*,,2,"['172221', '549950']"
605257,VB.*_CC.* VB.* DT.* NN.* CC.* FW,,2,"['172335', '244019']"
605258,PM.* VB.* PR.* CC.* PR.* CC.*,,3,"['172152', '523899', '557094']"
605259,CC.* PR.* CC.* JJ.*_CC.* NN.* CC.*,,3,"['172155', '271392', '556220']"
605260,CC.* RB.*_CC.* VB.* DT.* PR.*_CC.* DT.*,,3,"['172160', '507940', '558532']"
605261,RB.*_CC.* VB.* DT.* PR.*_CC.* DT.* NN.*,,3,"['172161', '466182', '558533']"
605262,CC.* NN.* RB.* CC.* VB.*_CC.* JJ.*_CC.*,,2,"['172390', '187651']"
605263,NN.* RB.* CC.* VB.*_CC.* JJ.*_CC.* NN.*,,3,"['172391', '187652', '543059']"
605264,PM.* CC.* DT.* NN.* CC.* PR.*_CC.*,,2,"['172402', '533454']"
605265,VB.* DT.* NN.* CC.* DT.* RB.*_CC.*,,2,"['172449', '524564']"
605266,CC.* DT.* NN.* LM JJ.* RB.*,,7,"['172455', '197630', '225905', '332824', '376390', '401076', '521148']"
605267,DT.* NN.* LM JJ.* RB.* CC.*,,3,"['172456', '225906', '225974']"
605268,RB.* CC.* NN.* CC.* DT.* PR.*_CC.*,,3,"['172460', '233094', '359722']"
605269,PR.* CC.* DT.* JJ.*_JJ.*_CC.* NN.* CC.*,,4,"['172469', '211475', '264128', '554648']"
605270,NN.* LM JJ.* CC.* VB.* RB.*,,2,"['173021', '515674']"
605271,RB.* RB.* DT.* NN.* LM VB.*,,7,"['172909', '183440', '404075', '437196', '474314', '510458', '518717']"
605272,RB.* DT.* NN.* LM VB.* PM.*,,3,"['172910', '369504', '510459']"
605273,PM.* VB.* CC.* DT.* NN.* LM,,3,"['172911', '422272', '556262']"
605274,NN.*_CC.* JJ.* LM VB.* CC.* DT.*,,2,"['173209', '562501']"
605275,JJ.* CC.* NN.* LM VB.*_CC.* VB.*,,2,"['173499', '176922']"
605276,CC.* VB.* PM.* NN.* CC.* PR.*,,3,"['173504', '333684', '398276']"
605277,CC.* NN.* PM.* VB.* RB.*_CC.* NN.*,,3,"['173317', '271044', '312702']"
605278,VB.* RB.* CC.* NN.* CC.* CC.*,,2,"['173524', '389590']"
605279,CC.* NN.* CC.* JJ.*_CC.* DT.* NN.*,,4,"['173601', '375833', '377386', '393821']"
605280,JJ.*_CC.* DT.* NN.* CC.* RB.* RB.*,,2,"['173604', '493394']"
605281,CC.* RB.* RB.* DT.* NN.* CC.*,,2,"['173605', '542783']"
605282,PM.* CC.* VB.* CC.* PR.*_CC.* JJ.*,,2,"['173611', '233496']"
605283,CC.* PM.* VB.* RB.*_CC.* NN.* CC.*,,2,"['174301', '413663']"
605284,PM.* VB.* RB.*_CC.* NN.* CC.* NN.*,,4,"['174302', '271046', '312704', '413664']"
605285,VB.* RB.*_CC.* NN.* CC.* NN.* CC.*,,3,"['174303', '500486', '515570']"
605286,DT.* NN.* PM.* PR.*_CC.* CD.* CC.*,,2,"['174322', '354186']"
605287,NN.* PM.* PR.*_CC.* CD.* CC.* NN.*_CC.*,,2,"['174323', '354187']"
605288,DT.* NN.* NN.* PM.* PR.*_CC.* JJ.*,,2,"['174361', '459852']"
605289,VB.* CC.* PR.*_CC.* NN.*_CC.* JJ.* CC.*,,4,"['174375', '187625', '294156', '476972']"
605290,CC.* PR.*_CC.* NN.*_CC.* JJ.* CC.* NN.*,,3,"['174376', '353960', '442009']"
605291,NN.* RB.* RB.* DT.* DT.* NN.*,,2,"['174385', '516903']"
605292,RB.* RB.* DT.* DT.* NN.* CC.*,,5,"['174386', '302845', '497880', '506239', '516904']"
605293,RB.* DT.* DT.* NN.* CC.* NN.*,,3,"['174387', '302846', '437123']"
605294,PM.* FW LM VB.* CC.* DT.*,,3,"['174393', '276630', '503357']"
605295,LM JJ.* CC.* NN.* CC.* NN.*,,2,"['174473', '345246']"
605296,NN.* LM VB.* NN.* CC.* PR.*,,3,"['174604', '357824', '413587']"
605297,JJ.*_CC.* NN.* CC.* NN.* PM.* NN.*,,4,"['174722', '192164', '229664', '264892']"
605298,LM VB.* CC.* PR.*_CC.* NN.* PM.*,,4,"['175165', '367181', '377402', '500903']"
605299,RB.*_CC.* NN.* RB.* CC.* NN.* CC.*,,3,"['175174', '366508', '496070']"
605300,JJ.*_CC.* NN.* CC.* VB.* CC.* JJ.*_CC.*,,2,"['175179', '290983']"
605301,DT.* VB.* CC.* CC.* NN.* CC.*,,3,"['175298', '217931', '262668']"
605302,VB.* CC.* CC.* NN.* CC.* RB.*,,2,"['175299', '312207']"
605303,DT.* JJ.*_CC.* NN.* PM.* CC.* RB.*,,2,"['175333', '553363']"
605304,JJ.*_CC.* NN.* PM.* CC.* RB.* DT.*,,5,"['175334', '245064', '282728', '421645', '553364']"
605305,PM.* CC.* RB.* DT.* JJ.*_CC.* VB.*,,2,"['175336', '413943']"
605306,CC.* RB.* DT.* JJ.*_CC.* VB.* CC.*,,2,"['175337', '413944']"
605307,JJ.*_CC.* VB.* CC.* JJ.*_CC.* NN.* CC.*,,5,"['175340', '179462', '228904', '263127', '316523']"
605308,LM VB.* PM.* NN.* CC.* RB.*,,2,"['175406', '236944']"
605309,VB.* PM.* NN.* CC.* RB.* VB.*,,2,"['175407', '236945']"
605310,PM.* NN.* CC.* RB.* VB.* CC.*,,3,"['175408', '236946', '253468']"
605311,NN.* CC.* RB.* VB.* CC.* JJ.*,,3,"['175409', '281105', '496332']"
605312,CC.* JJ.* CC.* NN.* DT.* VB.*,,3,"['175412', '294107', '318053']"
605313,PR.*_CC.* JJ.* CC.* NN.* CC.* NN.*,,7,"['175522', '238137', '374599', '395348', '426728', '471250', '493936']"
605314,DT.* NN.* CC.* PR.*_CC.* NN.* LM,,7,"['175539', '218313', '224157', '226132', '288401', '362693', '396060']"
605315,NN.* CC.* PR.*_CC.* NN.* LM RB.*,,2,"['175540', '439031']"
605316,CC.* PR.*_CC.* NN.* LM RB.* CC.*,,3,"['175541', '363239', '439032']"
605317,PR.*_CC.* NN.* LM RB.* CC.* VB.*,,5,"['175542', '238355', '332127', '363240', '439033']"
605318,NN.* LM RB.* CC.* VB.* CC.*,,11,"['175543', '177707', '184591', '238356', '309939', '320889', '363241', '374249', '444707', '474063', '500117']"
605319,DT.* VB.* LM VB.* CC.* PR.*_CC.*,,2,"['175442', '367179']"
605320,LM VB.* CC.* PR.*_CC.* JJ.* CC.*,,7,"['175444', '387348', '409389', '426726', '474318', '477897', '557055']"
605321,PR.*_CC.* NN.* CC.* VB.* CC.* DT.*,,5,"['175452', '223636', '384420', '448610', '493350']"
605322,PM.* PR.*_CC.* NN.* CC.* NN.* LM,,3,"['175599', '356075', '492498']"
605323,NN.* LM VB.* PM.* PM.* DT.*,,5,"['175602', '246559', '314452', '372861', '507113']"
605324,LM VB.* PM.* PM.* DT.* DT.*,,2,"['175603', '314453']"
605325,PM.* PM.* DT.* DT.* NN.* LM,,2,"['175605', '328563']"
605326,NN.* LM VB.*_CC.* VB.* CC.* PR.*_CC.*,,2,"['175609', '493713']"
605327,DT.* NN.*_CC.* PR.* LM VB.* RB.*,,2,"['175764', '491310']"
605328,NN.*_CC.* PR.* LM VB.* RB.* CC.*,,2,"['175765', '491311']"
605329,LM VB.* CC.* JJ.* RB.* CC.*,,3,"['175510', '505346', '545124']"
605330,VB.* PR.* CC.* DT.* PR.*_CC.* DT.*,,2,"['175687', '346927']"
605331,PR.* CC.* DT.* PR.*_CC.* DT.* NN.*,,2,"['175688', '346928']"
605332,DT.* PR.*_CC.* DT.* NN.* PM.* NN.*,,2,"['175690', '380452']"
605333,RB.* PM.* PM.* VB.* CC.* NN.*,,2,"['175779', '411643']"
605334,LM VB.* PM.* VB.* CC.* VB.*,,2,"['176304', '487282']"
605335,NN.* PM.* DT.* NN.* LM VB.*,,18,"['176306', '186909', '225048', '228930', '242494', '249742', '265374', '293599', '314934', '315438', '332819', '362383', '418464', '437199', '466954', '488840', '530772', '562575']"
605336,PM.* CD.* NN.* PM.* JJ.* CC.*,,2,"['176483', '314098']"
605337,PM.* VB.* CC.* NN.* CC.* PR.*_CC.*,,3,"['176533', '376821', '476252']"
605338,CC.* DT.* NN.* PM.* CC.* VB.*_CC.*,,2,"['176535', '461115']"
605339,VB.*_CC.* VB.* CC.* VB.* DT.* NN.*,,2,"['176538', '503974']"
605340,DT.* JJ.* CC.* DT.* NN.* CC.*,,4,"['176542', '237152', '342968', '507131']"
605341,DT.* JJ.* CC.* NN.* CC.* FW,,2,"['176696', '537397']"
605342,JJ.* CC.* NN.* CC.* FW LM,,2,"['176697', '385423']"
605343,FW LM VB.* PM.* NN.* CC.*,,4,"['176701', '333673', '535695', '562281']"
605344,CC.* NN.* RB.* CC.* CD.* PM.*,,2,"['176793', '311752']"
605345,CC.* NN.* LM VB.*_CC.* VB.* CC.*,,7,"['176923', '286059', '378665', '439372', '440503', '482120', '549504']"
605346,LM VB.*_CC.* VB.* CC.* NN.* PM.*,,2,"['176925', '332044']"
605347,NN.* CD.* PM.* CC.* NN.* CC.*,,2,"['176932', '187540']"
605348,CD.* PM.* CC.* NN.* CC.* NN.*,,4,"['176933', '187541', '198326', '248213']"
605349,JJ.*_JJ.*_CC.* VB.* CC.* FW CC.* NN.*,,2,"['177087', '201506']"
605350,FW CC.* NN.* CC.* NN.* CC.*,,2,"['177088', '372560']"
605351,CC.* NN.* CC.* NN.* CC.* PR.*,,6,"['177089', '290194', '346312', '394639', '428563', '534766']"
605352,NN.* LM VB.* CC.* NN.* PR.*_CC.*,,2,"['177243', '403022']"
605353,VB.* CC.* NN.* PR.*_CC.* NN.* RB.*,,3,"['177245', '403024', '483153']"
605354,DT.* NN.* CC.* VB.* RB.* VB.*,,2,"['177363', '327668']"
605355,NN.* RB.*_CC.* CD.* CC.* NN.* NN.*,,3,"['177610', '327194', '465422']"
605356,JJ.*_CC.* NN.* CC.* CC.* NN.* CC.*,,3,"['177463', '295544', '518361']"
605357,PM.* VB.* CC.* NN.* NN.* CC.*,,2,"['177659', '340322']"
605358,VB.* CC.* NN.* NN.* CC.* JJ.*_CC.*,,2,"['177660', '421221']"
605359,NN.* CC.* DT.* NN.* DT.* VB.*,,2,"['177661', '524978']"
605360,DT.* NN.* DT.* VB.* RB.* CC.*,,3,"['177663', '226136', '368207']"
605361,NN.* DT.* VB.* RB.* CC.* NN.*,,3,"['177664', '332074', '527914']"
605362,LM RB.* CC.* VB.* CC.* NN.*,,5,"['177708', '263529', '320890', '481776', '500118']"
605363,RB.* CC.* VB.* CC.* NN.* RB.*_CC.*,,2,"['177709', '302673']"
605364,CC.* VB.* CC.* PR.* CC.* VB.*,,5,"['177712', '186916', '238373', '381315', '450618']"
605365,VB.* CC.* PR.* CC.* VB.* PR.*,,2,"['177713', '186917']"
605366,DT.* JJ.*_CC.* NN.* PM.* DT.* VB.*_VB.*,,2,"['177732', '231983']"
605367,DT.* DT.* NN.* RB.* LM VB.*,,2,"['177873', '326264']"
605368,DT.* DT.* NN.* PM.* CC.* RB.*,,2,"['177761', '294222']"
605369,NN.* RB.*_CC.* NN.* RB.* CC.* NN.*,,4,"['177770', '366507', '496069', '537699']"
605370,DT.* RB.* VB.* CC.* PR.*_CC.* NN.*,,2,"['178102', '559695']"
605371,VB.* CC.* DT.* NN.* RB.* CC.*,,10,"['178326', '222536', '327088', '357782', '450404', '460738', '517519', '531964', '539755', '541603']"
605372,JJ.*_CC.* NN.* CC.* RB.* VB.* DT.*,,2,"['178507', '383059']"
605373,CC.* NN.* LM VB.* PM.* NN.*,,8,"['178511', '223467', '314784', '423816', '517714', '539222', '548863', '549079']"
605374,CC.* PM.* CD.* NN.*_CC.* NN.* CC.*,,2,"['178513', '180420']"
605375,CD.* CC.* DT.* NN.* RB.* CC.*,,3,"['178374', '334093', '463376']"
605376,NN.* CC.* NN.* PM.* CC.* DT.*,,16,"['178557', '208815', '255338', '267356', '270100', '338228', '369515', '387614', '430577', '434131', '441915', '499957', '526124', '535705', '545746', '559252']"
605377,LM VB.* CC.* RB.* VB.* DT.*,,3,"['178571', '267722', '456759']"
605378,PR.* CC.* VB.* CC.* PR.*_CC.* DT.*,,2,"['178987', '404259']"
605379,CC.* JJ.*_CC.* NN.* CC.* PR.*_CC.* VB.*,,2,"['179208', '538062']"
605380,NN.* CC.* NN.* LM RB.* JJ.*,,3,"['179213', '366651', '489717']"
605381,PM.* PR.* CC.* NN.* LM JJ.*,,2,"['179331', '528209']"
605382,CC.* RB.* VB.* CC.* JJ.*_CC.* VB.*,,2,"['179459', '349400']"
605383,RB.* VB.* CC.* JJ.*_CC.* VB.* CC.*,,2,"['179460', '349401']"
605384,CC.* JJ.*_CC.* VB.* CC.* JJ.*_CC.* NN.*,,2,"['179461', '228903']"
605385,JJ.* CC.* VB.* DT.* NN.* PM.*,,3,"['179527', '273535', '526745']"
605386,CC.* VB.* DT.* NN.* PM.* NN.*,,2,"['179528', '182198']"
605387,PR.*_CC.* NN.*_CC.* JJ.* CC.* VB.* CC.*,,2,"['179539', '278960']"
605388,LM VB.* RB.* CC.* JJ.*_CC.* NN.*_CC.*,,2,"['179548', '283278']"
605389,LM VB.* CC.* NN.* CC.* PR.*,,4,"['179556', '323699', '414812', '550800']"
605390,NN.* PM.* RB.* RB.* DT.* NN.*_CC.*,,2,"['179580', '426665']"
605391,PM.* CC.* CC.* DT.* DT.* NN.*,,2,"['179587', '510976']"
605392,CC.* PR.* CC.* NN.* CC.* VB.*,,3,"['180002', '313178', '413426']"
605393,NN.* CC.* VB.* CC.* JJ.* CD.*,,2,"['180005', '485390']"
605394,VB.* CC.* JJ.* CD.* NN.* CC.*,,3,"['180007', '410248', '426336']"
605395,JJ.* CC.* VB.* CC.* NN.* DT.*,,4,"['179849', '194714', '287210', '402490']"
605396,CC.* NN.* DT.* NN.* CC.* DT.*,,3,"['179852', '306523', '454130']"
605397,VB.* CC.* NN.* CC.* FW CC.*,,2,"['180250', '239500']"
605398,JJ.*_CC.* NN.* CC.* CC.* PM.* NN.*,,6,"['180257', '208265', '208872', '314108', '386501', '543871']"
605399,RB.* CC.* PR.*_CC.* NN.* PM.* LM,,2,"['180908', '266829']"
605400,RB.* VB.*_VB.* DT.* NN.* CC.* NN.*,,2,"['180915', '188718']"
605401,PR.*_CC.* NN.* CC.* VB.* DT.* DT.*,,5,"['180868', '192011', '198178', '276736', '469674']"
605402,PM.* CC.* VB.* CC.* NN.* RB.*_CC.*,,4,"['180877', '202497', '377447', '443909']"
605403,VB.* CC.* NN.* RB.*_CC.* NN.* CD.*,,2,"['180878', '199177']"
605404,RB.* PM.* DT.* NN.* CC.* PR.*_CC.*,,2,"['181436', '217955']"
605405,NN.* NN.*_CC.* NN.* LM VB.* CC.*,,2,"['180948', '280011']"
605406,VB.* CC.* NN.* DT.* PR.*_CC.* NN.*_CC.*,,2,"['181245', '465720']"
605407,RB.* DT.* NN.* CC.* VB.*_VB.* PM.*,,2,"['181253', '560165']"
605408,DT.* NN.* CC.* VB.*_VB.* PM.* DT.*,,2,"['181254', '216268']"
605409,NN.* CC.* VB.*_VB.* PM.* DT.* NN.*,,2,"['181255', '216269']"
605410,CC.* VB.*_VB.* PM.* DT.* NN.* CC.*,,2,"['181256', '216270']"
605411,NN.* CC.* PR.*_CC.* DT.* NN.* LM,,3,"['181262', '194014', '444692']"
605412,CC.* PR.*_CC.* DT.* NN.* LM VB.*,,3,"['181263', '194015', '283274']"
605413,PR.*_CC.* DT.* NN.* LM VB.* CC.*,,6,"['181264', '211904', '286638', '389328', '448190', '490273']"
605414,NN.* LM VB.* CC.* VB.* PM.*,,8,"['181266', '193297', '330160', '330604', '341052', '342898', '350740', '496259']"
605415,CC.* VB.* PM.* PM.* VB.* DT.*,,3,"['181268', '204974', '513446']"
605416,VB.* PM.* PM.* VB.* DT.* NN.*,,4,"['181269', '204975', '240149', '513447']"
605417,CC.* VB.*_CC.* NN.* CC.* JJ.*_CC.* NN.*,,3,"['181335', '419326', '440823']"
605418,VB.*_CC.* NN.* CC.* JJ.*_CC.* NN.* CC.*,,4,"['181336', '407714', '440824', '543910']"
605419,CC.* JJ.*_CC.* NN.* CC.* VB.* PR.*_CC.*,,2,"['181338', '190843']"
605420,PM.* DT.* NN.*_CC.* NN.* NN.* CC.*,,2,"['181343', '240398']"
605421,VB.* CC.* NN.* RB.* CC.* NN.*,,9,"['181350', '320897', '379509', '388185', '450574', '461267', '488373', '542576', '556214']"
605422,DT.* NN.* LM VB.* PM.* NN.*,,8,"['181505', '231576', '231678', '314936', '356038', '389527', '463591', '489401']"
605423,NN.* LM VB.*_VB.* RB.* CC.* VB.*,,2,"['181511', '375060']"
605424,LM VB.*_VB.* RB.* CC.* VB.* DT.*,,2,"['181512', '375061']"
605425,RB.* CC.* VB.* DT.* PR.*_CC.* JJ.*_CC.*,,2,"['181514', '188544']"
605426,CC.* VB.* DT.* PR.*_CC.* JJ.*_CC.* NN.*,,5,"['181515', '188545', '267490', '343953', '428203']"
605427,VB.* DT.* PR.*_CC.* JJ.*_CC.* NN.* CC.*,,7,"['181516', '188546', '267491', '319250', '332743', '333320', '472422']"
605428,NN.* CC.* NN.* NN.* LM VB.*_VB.*,,2,"['181592', '492442']"
605429,NN.* LM VB.*_VB.* RB.* CC.* JJ.*,,2,"['181595', '369512']"
605430,CC.* VB.* JJ.* CC.* DT.* NN.*,,3,"['181608', '228500', '393408']"
605431,VB.*_CC.* NN.* CC.* NN.* LM DT.*,,2,"['181918', '492436']"
605432,LM DT.* NN.* CC.* VB.* RB.*,,2,"['181919', '478057']"
605433,DT.* NN.* CC.* VB.* RB.* JJ.*,,3,"['181920', '237164', '318885']"
605434,JJ.*_CC.* NN.*_CC.* NN.* PM.* CC.* VB.*,,3,"['181933', '341286', '378008']"
605435,NN.* CC.* CC.* VB.* DT.* DT.*,,2,"['181937', '434106']"
605436,CC.* CC.* VB.* DT.* DT.* NN.*,,3,"['181938', '266057', '434107']"
605437,NN.* PM.* LM VB.* CC.* RB.*,,3,"['181746', '376813', '495450']"
605438,LM VB.* CC.* RB.* NN.* CC.*,,2,"['181748', '235778']"
605439,CC.* VB.*_CC.* DT.* NN.* CC.* NN.*,,4,"['181760', '370838', '472862', '509217']"
605440,JJ.* CD.* CC.* NN.* PM.* CC.*,,2,"['182052', '241265']"
605441,CD.* CC.* NN.* PM.* CC.* DT.*,,4,"['182053', '241266', '424068', '479347']"
605442,PM.* LM VB.* CC.* PR.*_CC.* JJ.*_CC.*,,2,"['182056', '233464']"
605443,CC.* PR.*_CC.* JJ.*_CC.* VB.* CC.* NN.*,,2,"['182059', '398153']"
605444,JJ.*_CC.* VB.* CC.* NN.* CC.* CC.*,,2,"['182061', '261906']"
605445,DT.* NN.* PM.* CC.* VB.*_CC.* PM.*,,3,"['182062', '212534', '454553']"
605446,CC.* JJ.*_CC.* PR.* PM.* NN.* PR.*_CC.*,,2,"['182073', '317376']"
605447,PR.*_CC.* DT.* NN.* PM.* CC.* VB.*,,4,"['182078', '195150', '392985', '405312']"
605448,DT.* NN.* LM RB.* VB.* PM.*,,5,"['182387', '283110', '330625', '380889', '519373']"
605449,NN.* LM RB.* VB.* PM.* VB.*,,2,"['182388', '543074']"
605450,NN.* PM.* NN.* LM VB.* RB.*_CC.*,,2,"['182420', '462639']"
605451,LM VB.* RB.*_CC.* NN.* CC.* PR.*,,3,"['182422', '225866', '369618']"
605452,VB.* RB.*_CC.* NN.* CC.* PR.* LM,,2,"['182423', '369619']"
605453,RB.*_CC.* NN.* CC.* PR.* LM VB.*,,2,"['182424', '182562']"
605454,VB.* RB.* DT.* NN.* CC.* PM.*,,4,"['182447', '323076', '423200', '514547']"
605455,RB.* DT.* NN.* CC.* PM.* VB.*,,2,"['182448', '423201']"
605456,PM.* RB.* RB.* PR.*_CC.* VB.* CC.*,,3,"['182453', '295218', '370687']"
605457,VB.* PR.* DT.* PR.*_CC.* PR.*_CC.* NN.*,,2,"['182459', '199166']"
605458,PR.* DT.* PR.*_CC.* PR.*_CC.* NN.* CC.*,,2,"['182460', '199167']"
605459,CC.* RB.* PR.* VB.* RB.* RB.*,,2,"['182569', '459412']"
605460,LM VB.* CC.* NN.* PM.* PM.*,,4,"['183279', '211053', '356438', '411134']"
605461,NN.* DT.* NN.* PM.* PR.* CC.*,,2,"['183342', '349304']"
