Pattern_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,Frequency,ID_Array
701073,PM.* CC.* VB.* PR.* CC.* PR.*_CC.* NN.*,,2,"['085424', '455917']"
701074,NN.* PM.* LM VB.* PM.* NN.* CC.*,,3,"['085817', '466476', '559159']"
701075,VB.* PR.* CC.* NN.* VB.* CC.* VB.*,,2,"['086022', '325519']"
701076,VB.* CC.* VB.* PR.* CC.* PR.*_CC.* NN.*,,4,"['086025', '250256', '286675', '321826']"
701077,CC.* PM.* VB.* PR.* CC.* DT.* NN.*,,2,"['086133', '490027']"
701078,CC.* DT.* NN.* CC.* RB.* RB.* PR.*,,2,"['086137', '491306']"
701079,VB.* DT.* NN.* CC.* PR.*_CC.* VB.* PM.*,,2,"['086144', '339068']"
701080,CC.* NN.* PR.*_CC.* NN.* VB.* VB.* DT.*,,2,"['086167', '237616']"
701081,NN.* DT.* VB.* CC.* NN.*_CC.* JJ.* PM.*,,2,"['086333', '471557']"
701082,PM.* CC.* PR.*_CC.* VB.* CC.* DT.* NN.*,,2,"['086341', '245189']"
701083,CC.* PR.*_CC.* VB.* CC.* DT.* NN.* CC.*,,3,"['086342', '288235', '538240']"
701084,CC.* NN.* PM.* VB.* DT.* NN.* DT.*,,2,"['086415', '340011']"
701085,CC.* NN.* PM.* CC.* PR.*_CC.* NN.* CC.*,,3,"['086424', '118232', '269172']"
701086,NN.* PM.* CC.* PR.*_CC.* NN.* CC.* VB.*,,2,"['086425', '130536']"
701087,PM.* LM VB.* CC.* NN.* CC.* NN.*,,7,"['086428', '121702', '156591', '279688', '358838', '384607', '531141']"
701088,LM VB.* CC.* NN.* CC.* DT.* NN.*,,4,"['086518', '371897', '396522', '432121']"
701089,CC.* JJ.*_CC.* NN.* PM.* LM RB.*_CC.* VB.*,,2,"['086523', '381461']"
701090,JJ.*_CC.* NN.* PM.* LM RB.*_CC.* VB.* CC.*,,2,"['086524', '381462']"
701091,PM.* LM RB.*_CC.* VB.* CC.* NN.* CC.*,,2,"['086526', '189610']"
701092,NN.* CC.* NN.* LM VB.* CC.* PR.*_CC.*,,18,"['086674', '103768', '108654', '112648', '124129', '137464', '304686', '309126', '358801', '407170', '425955', '430551', '469977', '490903', '523888', '529691', '551692', '562248']"
701093,NN.* LM VB.* CC.* PR.*_CC.* JJ.*_CC.* NN.*,,8,"['086676', '088803', '107069', '111444', '248409', '436202', '462014', '523745']"
701094,CC.* RB.*_CC.* VB.* CC.* NN.* CC.* DT.*,,2,"['087107', '405463']"
701095,RB.*_CC.* VB.* CC.* NN.* CC.* DT.* NN.*,,4,"['087108', '108461', '129044', '282792']"
701096,DT.* NN.* LM VB.* CC.* CD.* CC.*,,7,"['087119', '132660', '197194', '206111', '241190', '344234', '408769']"
701097,PM.* DT.* DT.* JJ.* CC.* NN.* LM,,2,"['087246', '296354']"
701098,DT.* DT.* JJ.* CC.* NN.* LM VB.*,,5,"['087247', '184533', '323604', '356356', '538122']"
701099,VB.* CC.* DT.* NN.* LM VB.* CC.*,,11,"['087327', '088090', '110830', '120970', '122162', '133328', '285083', '316024', '317149', '420311', '545076']"
701100,LM VB.* CC.* VB.* DT.* DT.* NN.*_CC.*,,2,"['087330', '373907']"
701101,JJ.* CC.* VB.* CC.* NN.* CC.* NN.*,,3,"['087440', '112671', '355249']"
701102,CC.* VB.* CC.* NN.* CC.* NN.* LM,,4,"['087441', '330832', '397644', '490901']"
701103,VB.* CC.* NN.* CC.* NN.* LM VB.*,,3,"['087442', '490902', '535423']"
701104,PM.* DT.* VB.* CC.* NN.* LM VB.*,,2,"['087742', '239293']"
701105,DT.* NN.* LM VB.* JJ.*_CC.* NN.* CC.*,,4,"['087863', '265553', '300281', '562738']"
701106,NN.* LM VB.* JJ.*_CC.* NN.* CC.* JJ.*_CC.*,,2,"['087864', '444933']"
701107,NN.* CC.* NN.* CC.* PR.* LM VB.*,,8,"['087866', '103367', '428731', '463182', '498067', '531564', '534789', '560746']"
701108,LM VB.* CC.* JJ.*_CC.* NN.* CC.* DT.*,,5,"['087896', '282253', '303749', '404229', '554400']"
701109,JJ.*_CC.* VB.* CC.* DT.* NN.* LM VB.*,,2,"['088089', '497657']"
701110,PR.* CC.* DT.* DT.* NN.* LM VB.*,,2,"['088423', '134492']"
701111,DT.* DT.* NN.* LM VB.* CC.* VB.*,,12,"['088424', '134494', '165426', '235930', '263587', '313867', '343250', '364822', '375074', '496464', '513087', '560741']"
701112,LM VB.* CC.* VB.* CC.* NN.* CC.*,,5,"['088426', '117816', '119382', '165428', '247400']"
701113,PM.* CC.* VB.* VB.* DT.* NN.* CC.*,,2,"['088427', '278040']"
701114,NN.* LM VB.* CC.* RB.* CC.* NN.*,,3,"['088573', '188901', '474987']"
701115,LM VB.* CC.* RB.* CC.* NN.* CC.*,,2,"['088574', '474988']"
701116,NN.* NN.* LM VB.* CC.* PR.*_CC.* JJ.*_CC.*,,2,"['088802', '462013']"
701117,LM VB.* CC.* PR.*_CC.* JJ.*_CC.* NN.* CC.*,,6,"['088804', '107070', '234010', '436203', '462015', '523746']"
701118,NN.* LM VB.* CC.* NN.* CC.* CD.*,,3,"['088815', '091979', '136776']"
701119,JJ.*_CC.* NN.* CC.* NN.* PM.* CC.* VB.*,,6,"['088819', '262682', '285815', '441987', '447648', '467556']"
701120,NN.* CC.* VB.*_VB.* CC.* NN.* PM.* LM,,2,"['089094', '557882']"
701121,CC.* VB.*_VB.* CC.* NN.* PM.* LM VB.*,,4,"['089095', '386536', '511040', '557883']"
701122,CC.* NN.* PM.* LM VB.* CC.* PM.*,,3,"['089097', '143764', '447916']"
701123,NN.* PM.* LM VB.* CC.* PM.* DT.*,,2,"['089098', '504716']"
701124,PM.* LM VB.* CC.* PM.* DT.* NN.*,,2,"['089099', '504717']"
701125,LM VB.* CC.* PM.* DT.* NN.* CC.*,,2,"['089100', '233662']"
701126,NN.* CC.* NN.* LM VB.* CC.* RB.*,,2,"['089104', '443438']"
701127,CC.* NN.* LM VB.* CC.* RB.* VB.*,,3,"['089105', '268281', '413685']"
701128,NN.* LM VB.* CC.* RB.* VB.* CC.*,,5,"['089106', '219192', '413686', '471152', '546103']"
701129,LM VB.* CC.* RB.* VB.* CC.* NN.*,,2,"['089107', '413687']"
701130,CC.* NN.* PM.* JJ.* CC.* VB.* CC.*,,2,"['089109', '180324']"
701131,JJ.* CC.* VB.* CC.* VB.* CC.* DT.*,,2,"['089112', '179832']"
701132,VB.* RB.* CC.* DT.* NN.* LM VB.*,,2,"['089639', '282285']"
701133,RB.* CC.* DT.* NN.* LM VB.* CC.*,,5,"['089640', '110825', '144397', '223601', '518122']"
701134,JJ.* CC.* VB.* CC.* DT.* NN.* CC.*,,3,"['089664', '287957', '367914']"
701135,CC.* NN.* PM.* LM VB.* CC.* VB.*,,4,"['089744', '118944', '239745', '364463']"
701136,NN.* LM VB.* CC.* DT.* DT.* NN.*,,6,"['089780', '170375', '368527', '417529', '418524', '508781']"
701137,LM VB.* CC.* DT.* DT.* NN.* PM.*,,4,"['089781', '488894', '554017', '562924']"
701138,NN.* CC.* DT.* NN.* CC.* RB.*_CC.* VB.*,,3,"['089785', '336135', '424616']"
701139,CC.* DT.* NN.* CC.* RB.*_CC.* VB.* CC.*,,4,"['089786', '397353', '424617', '469480']"
701140,NN.* LM RB.*_CC.* VB.* CC.* DT.* DT.*,,3,"['090048', '147193', '378674']"
701141,LM RB.*_CC.* VB.* CC.* DT.* DT.* NN.*,,2,"['090049', '147194']"
701142,RB.*_CC.* VB.* CC.* DT.* DT.* NN.* CC.*,,2,"['090050', '147195']"
701143,CC.* NN.* LM VB.* CC.* RB.* CD.*,,2,"['090051', '427265']"
701144,PM.* LM VB.* CC.* DT.* NN.*_CC.* PR.*,,2,"['090204', '144145']"
701145,CC.* DT.* NN.*_CC.* PR.* LM VB.* CC.*,,4,"['090206', '232002', '435734', '469854']"
701146,DT.* NN.*_CC.* PR.* LM VB.* CC.* NN.*,,3,"['090207', '144244', '469855']"
701147,NN.*_CC.* PR.* LM VB.* CC.* NN.* CC.*,,2,"['090208', '462990']"
701148,CC.* NN.* CC.* VB.* CC.* DT.* JJ.*,,2,"['090209', '221496']"
701149,PM.* PR.* LM VB.* CC.* NN.* CC.*,,5,"['090257', '241173', '360765', '516598', '526735']"
701150,PR.* LM VB.* CC.* NN.* CC.* CC.*,,2,"['090258', '459215']"
701151,DT.* DT.* NN.* CC.* PR.*_CC.* NN.* CC.*,,4,"['090263', '172423', '199695', '276926']"
701152,PM.* RB.* PR.*_CC.* VB.* DT.* PR.* CC.*,,2,"['090269', '133380']"
701153,RB.* PR.*_CC.* VB.* DT.* PR.* CC.* PR.*,,2,"['090270', '133381']"
701154,LM VB.* CC.* DT.* NN.* CC.* PR.*,,3,"['090289', '284189', '289298']"
701155,DT.* NN.* CC.* PR.* LM VB.* CC.*,,20,"['090292', '101146', '135797', '183452', '201993', '210876', '299966', '321686', '324873', '375367', '404483', '420448', '435125', '448825', '462685', '492356', '501616', '510280', '532402', '551292']"
701156,NN.* CC.* PR.* LM VB.* CC.* NN.*,,9,"['090293', '182967', '207287', '428733', '447732', '462686', '492357', '531243', '543552']"
701157,CC.* NN.* LM RB.* VB.* CC.* DT.*,,2,"['090323', '511598']"
701158,NN.* LM RB.* VB.* CC.* DT.* JJ.*_CC.*,,2,"['090324', '279723']"
701159,LM RB.* VB.* CC.* DT.* JJ.*_CC.* NN.*,,2,"['090325', '279724']"
701160,RB.* VB.* CC.* DT.* JJ.*_CC.* NN.* CC.*,,3,"['090326', '263083', '279725']"
701161,VB.* CC.* DT.* JJ.*_CC.* NN.* CC.* VB.*,,4,"['090327', '417153', '420188', '454537']"
701162,CC.* DT.* JJ.*_CC.* NN.* CC.* VB.* CC.*,,6,"['090328', '359044', '418532', '427300', '446483', '454538']"
701163,VB.* CC.* JJ.* CC.* NN.* CC.* NN.*,,2,"['090329', '249285']"
701164,CC.* NN.* LM VB.* PM.* VB.* CC.*,,2,"['090625', '410253']"
701165,CC.* VB.*_CC.* VB.* CC.* JJ.* JJ.*_CC.* NN.*,,2,"['090677', '097256']"
701166,VB.* CC.* PR.*_CC.* NN.* CC.* VB.*_CC.* PM.*,,2,"['090707', '372923']"
701167,VB.* DT.* NN.* CC.* NN.* CC.* PR.*,,2,"['091026', '531562']"
701168,NN.* CC.* PR.*_CC.* NN.* CC.* NN.* RB.*,,2,"['091033', '410988']"
701169,LM VB.* CC.* PM.* RB.* PR.* VB.*,,2,"['091152', '234325']"
701170,PM.* RB.* PR.* VB.* CC.* PR.* LM,,3,"['091153', '356600', '485956']"
701171,DT.* VB.* CC.* NN.* CC.* NN.* CC.*,,4,"['091160', '287191', '431229', '524430']"
701172,PM.* DT.* NN.* CC.* NN.* LM RB.*,,2,"['091166', '507344']"
701173,DT.* NN.* CC.* NN.* LM RB.* VB.*,,5,"['091167', '091435', '305182', '420586', '507345']"
701174,NN.* CC.* NN.* LM RB.* VB.* CC.*,,3,"['091168', '132280', '294338']"
701175,VB.* CC.* NN.* CC.* DT.* DT.* NN.*,,2,"['091277', '158433']"
701176,CC.* NN.* CC.* DT.* DT.* NN.* LM,,7,"['091278', '102502', '138759', '158434', '163303', '325667', '560738']"
701177,CC.* DT.* DT.* NN.* LM JJ.* CC.*,,2,"['091280', '497653']"
701178,NN.* CC.* NN.* LM RB.* VB.* DT.*,,4,"['091436', '246318', '507346', '550650']"
701179,NN.* LM RB.* VB.* DT.* PR.*_CC.* NN.*,,2,"['091438', '432126']"
701180,VB.* DT.* PR.*_CC.* NN.* PM.* VB.* CC.*,,2,"['091441', '451079']"
701181,VB.* CC.* DT.* VB.*_VB.* CC.* NN.* CC.*,,2,"['091446', '305352']"
701182,CC.* NN.* CC.* DT.* NN.* LM RB.*,,4,"['091450', '126266', '444881', '550976']"
701183,DT.* NN.* LM RB.* VB.* CC.* PR.*_CC.*,,2,"['091453', '499303']"
701184,NN.* LM RB.* VB.* CC.* PR.*_CC.* NN.*,,5,"['091454', '094499', '144885', '327918', '499304']"
701185,LM RB.* VB.* CC.* PR.*_CC.* NN.* CC.*,,3,"['091455', '327919', '499305']"
701186,NN.* CC.* DT.* NN.* LM RB.* CC.*,,2,"['091464', '214285']"
701187,CC.* DT.* NN.* LM RB.* CC.* VB.*,,2,"['091465', '478176']"
701188,PR.*_CC.* NN.* CC.* NN.* CC.* NN.* LM,,2,"['091794', '395110']"
701189,CC.* NN.* LM VB.* RB.* VB.* CC.*,,3,"['091795', '256997', '394730']"
701190,LM VB.* CC.* NN.* CC.* CD.* PM.*,,4,"['091980', '230531', '242257', '334983']"
701191,VB.* CC.* NN.* CC.* CD.* PM.* RB.*,,2,"['091981', '313748']"
701192,CC.* VB.* RB.* PR.* CC.* DT.* NN.*,,2,"['092316', '330831']"
701193,NN.* CC.* NN.* CC.* NN.* PM.* VB.*_CC.*,,2,"['092324', '222712']"
701194,DT.* DT.* NN.* CC.* NN.* FW LM,,2,"['092875', '518378']"
701195,CC.* DT.* NN.* CC.* VB.*_VB.* CC.* DT.*,,2,"['092888', '562942']"
701196,CC.* VB.*_VB.* CC.* DT.* NN.* CC.* NN.*,,2,"['092889', '415069']"
701197,VB.*_VB.* CC.* DT.* NN.* CC.* NN.* LM,,2,"['092890', '415070']"
701198,DT.* NN.* CC.* NN.* LM VB.* JJ.*_CC.*,,2,"['092892', '386819']"
701199,NN.* CC.* NN.* LM VB.* JJ.*_CC.* NN.*,,3,"['092893', '189588', '207920']"
701200,CC.* NN.* LM VB.* JJ.*_CC.* NN.* PM.*,,2,"['092894', '189589']"
701201,PM.* DT.* DT.* NN.* CC.* NN.* LM,,6,"['092899', '165714', '223368', '444510', '507227', '520024']"
701202,DT.* DT.* NN.* CC.* NN.* LM VB.*_VB.*,,4,"['092900', '147198', '380959', '560876']"
701203,DT.* NN.* CC.* NN.* LM VB.*_VB.* RB.*,,3,"['092901', '211916', '375081']"
701204,NN.* CC.* NN.* LM VB.*_VB.* RB.* RB.*,,2,"['092902', '211917']"
701205,NN.* CC.* PR.*_CC.* NN.* PM.* CC.* DT.*,,5,"['092907', '200908', '214682', '421413', '484948']"
701206,CC.* PR.*_CC.* NN.* PM.* CC.* DT.* NN.*,,5,"['092908', '172572', '200909', '246921', '484949']"
701207,LM VB.*_VB.* RB.* CC.* NN.* CC.* NN.*,,2,"['092915', '146352']"
701208,PM.* RB.*_CC.* JJ.* PM.* CD.* CC.* NN.*,,2,"['092949', '375686']"
701209,RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* CD.*,,11,"['092950', '093286', '099007', '103439', '152977', '420702', '440833', '483465', '483856', '517127', '517419']"
701210,CC.* NN.* LM VB.* DT.* NN.* CC.*,,5,"['092993', '144139', '219621', '298894', '517236']"
701211,NN.* LM VB.* DT.* NN.* CC.* VB.*,,5,"['092994', '144140', '298895', '505996', '516101']"
701212,LM VB.* DT.* NN.* CC.* VB.* CC.*,,3,"['092995', '366926', '501970']"
701213,VB.* DT.* NN.* CC.* VB.* CC.* PR.*,,3,"['092996', '405973', '533533']"
701214,DT.* NN.* CC.* VB.* CC.* PR.* LM,,2,"['092997', '533534']"
701215,CC.* PM.* VB.* DT.* NN.* CC.* DT.*,,2,"['093006', '452321']"
701216,VB.* NN.* DT.* VB.* CC.* PR.*_CC.* NN.*,,2,"['093224', '355653']"
701217,VB.* CC.* PR.*_CC.* NN.* CC.* PR.*_CC.* NN.*,,2,"['093227', '393588']"
701218,NN.* CC.* NN.* LM VB.* RB.*_CC.* JJ.*,,2,"['093281', '303032']"
701219,CC.* NN.* LM VB.* RB.*_CC.* JJ.* PM.*,,3,"['093282', '479602', '493082']"
701220,NN.* LM VB.* RB.*_CC.* JJ.* PM.* CD.*,,6,"['093283', '137953', '345564', '479603', '493083', '562235']"
701221,LM VB.* RB.*_CC.* JJ.* PM.* CD.* CC.*,,6,"['093284', '116834', '354217', '479604', '493084', '562236']"
701222,NN.* CC.* VB.* RB.* RB.* DT.* NN.*,,2,"['093296', '398232']"
701223,CC.* VB.* RB.* RB.* DT.* NN.* LM,,2,"['093297', '236053']"
701224,RB.* RB.* DT.* NN.* LM VB.*_VB.* CC.*,,4,"['093299', '130809', '237537', '504484']"
701225,RB.* DT.* NN.* LM VB.*_VB.* CC.* NN.*,,3,"['093300', '130810', '237538']"
701226,DT.* NN.* LM VB.*_VB.* CC.* NN.* CC.*,,5,"['093301', '113996', '152034', '206178', '335923']"
701227,NN.* LM VB.* CC.* JJ.* CC.* NN.*,,14,"['093340', '108982', '124493', '137423', '214690', '261523', '311803', '326596', '384595', '425740', '505461', '517420', '547441', '552268']"
701228,NN.* CC.* DT.* VB.*_VB.* CC.* NN.* CC.*,,3,"['093342', '173824', '272371']"
701229,RB.* CC.* NN.* CC.* VB.* CC.* DT.*,,2,"['093672', '524672']"
701230,CC.* NN.* CC.* VB.* CC.* DT.* FW,,2,"['093673', '174946']"
701231,LM VB.* DT.* NN.* NN.* CC.* PR.*_CC.*,,3,"['093675', '098999', '237078']"
701232,CC.* NN.* CC.* NN.* CC.* RB.* VB.*,,4,"['093711', '213042', '348581', '520968']"
701233,DT.* PR.*_CC.* JJ.*_CC.* NN.* PM.* CC.* PR.*,,2,"['093907', '428381']"
701234,PR.*_CC.* JJ.*_CC.* NN.* PM.* CC.* PR.* LM,,2,"['093908', '428382']"
701235,JJ.*_CC.* NN.* PM.* CC.* PR.* LM RB.*,,2,"['093909', '428383']"
701236,NN.* CC.* JJ.*_CC.* NN.* DT.* VB.* CC.*,,2,"['093947', '109565']"
701237,CC.* JJ.*_CC.* NN.* DT.* VB.* CC.* NN.*,,2,"['093948', '109566']"
701238,VB.* CC.* PR.*_CC.* NN.* PM.* PM.* VB.*,,2,"['094502', '486909']"
701239,CC.* PR.*_CC.* NN.* PM.* PM.* VB.* DT.*,,2,"['094503', '194915']"
701240,PR.*_CC.* NN.* PM.* PM.* VB.* DT.* NN.*,,4,"['094504', '194916', '223003', '429151']"
701241,DT.* DT.* JJ.*_CC.* NN.* CC.* NN.* CC.*,,3,"['094551', '128088', '502816']"
701242,NN.* CC.* NN.* CC.* NN.* LM VB.*_VB.*,,3,"['094594', '181448', '300986']"
701243,CC.* DT.* JJ.* CC.* NN.* LM VB.*,,4,"['094698', '110621', '167867', '187698']"
701244,NN.* LM VB.* NN.* CC.* CD.* CC.*,,2,"['094700', '098496']"
701245,VB.* DT.* NN.* CC.* DT.* DT.* NN.*,,3,"['094905', '298232', '320621']"
701246,DT.* NN.* CC.* DT.* DT.* NN.* LM,,2,"['094906', '432122']"
701247,NN.* CC.* DT.* DT.* NN.* LM VB.*,,7,"['094907', '158435', '270672', '325668', '487805', '523741', '560739']"
701248,CC.* DT.* DT.* NN.* LM VB.* CC.*,,21,"['094908', '116342', '117363', '123940', '134493', '158436', '161840', '165425', '181152', '219201', '323709', '343249', '364821', '424181', '466198', '487806', '520965', '523742', '541644', '560740', '561925']"
701249,DT.* NN.* CC.* NN.* CC.* VB.* CC.*,,8,"['095090', '123282', '267405', '452642', '458002', '459548', '510591', '546653']"
701250,DT.* PR.*_CC.* NN.* CC.* VB.* CC.* NN.*,,3,"['095210', '211761', '406048']"
701251,VB.* CC.* JJ.* CC.* NN.* CC.* DT.*,,5,"['095814', '146122', '264452', '310331', '537154']"
701252,CC.* DT.* NN.* LM VB.* JJ.* CC.*,,3,"['095815', '234205', '356269']"
701253,CC.* NN.* LM VB.* DT.* DT.* NN.*,,5,"['095819', '114756', '287940', '520028', '544862']"
701254,CC.* NN.* PM.* DT.* NN.* LM RB.*_CC.*,,2,"['095831', '431167']"
701255,RB.* DT.* NN.* LM VB.* JJ.* JJ.*_CC.*,,2,"['095929', '347032']"
701256,VB.* PR.*_CC.* VB.* DT.* DT.* NN.* CC.*,,4,"['095941', '209538', '381797', '382880']"
701257,RB.* CC.* DT.* JJ.*_CC.* NN.* LM VB.*,,2,"['096020', '233724']"
701258,CC.* DT.* JJ.*_CC.* NN.* LM VB.* RB.*_CC.*,,2,"['096021', '335486']"
701259,DT.* JJ.*_CC.* NN.* LM VB.* RB.*_CC.* NN.*,,4,"['096022', '103957', '457070', '460869']"
701260,NN.* LM VB.* RB.*_CC.* NN.* CD.* PM.*,,2,"['096024', '188097']"
701261,CC.* PM.* JJ.* CC.* PR.* LM VB.*,,2,"['096363', '504271']"
701262,PR.* LM VB.* CC.* PR.*_CC.* NN.* RB.*,,2,"['096367', '547068']"
701263,LM VB.* CC.* PR.*_CC.* NN.* RB.* CC.*,,5,"['096368', '105247', '137467', '238485', '547069']"
701264,NN.* RB.* CC.* RB.* RB.* VB.* DT.*,,2,"['096372', '235699']"
701265,RB.* CC.* RB.* RB.* VB.* DT.* DT.*,,2,"['096373', '235700']"
701266,NN.* PM.* DT.* NN.*_CC.* NN.* RB.* CC.*,,2,"['096376', '524671']"
701267,NN.* LM VB.* CC.* FW RB.* CC.*,,2,"['096389', '168626']"
701268,LM VB.* CC.* FW RB.* CC.* NN.*,,2,"['096390', '168627']"
701269,VB.* RB.* CC.* NN.* CC.* NN.* PM.*,,5,"['096393', '225243', '490806', '500200', '513780']"
701270,CC.* NN.* PM.* DT.* JJ.*_JJ.* CC.* NN.*,,2,"['096397', '407856']"
701271,VB.* CC.* JJ.* CD.* PM.* CC.* NN.*,,2,"['096965', '279006']"
701272,NN.* CC.* VB.* CC.* NN.*_CC.* JJ.* CC.*,,3,"['097013', '138704', '426921']"
701273,CC.* VB.* CC.* NN.*_CC.* JJ.* CC.* DT.*,,2,"['097014', '138705']"
701274,CC.* PM.* VB.* CC.* VB.* CC.* NN.*,,2,"['097029', '456804']"
701275,NN.* CC.* VB.* RB.* DT.* NN.* CC.*,,4,"['097502', '259622', '267401', '467922']"
701276,VB.* RB.* DT.* NN.* CC.* DT.* NN.*,,2,"['097504', '162515']"
701277,PR.*_CC.* NN.* PM.* DT.* DT.* NN.* CC.*,,2,"['097526', '384184']"
701278,PM.* DT.* DT.* NN.*_CC.* NN.* LM VB.*,,2,"['097794', '133097']"
701279,DT.* NN.*_CC.* NN.* LM VB.* RB.* CC.*,,2,"['097796', '222038']"
701280,PM.* DT.* JJ.* CC.* VB.* CC.* NN.*,,2,"['097953', '126336']"
701281,CC.* NN.* LM JJ.* CC.* VB.* CC.*,,2,"['097957', '099577']"
701282,LM JJ.* CC.* VB.* CC.* NN.* CC.*,,3,"['097958', '355248', '364809']"
701283,CC.* DT.* NN.*_CC.* JJ.* LM VB.* CC.*,,3,"['098297', '217827', '218713']"
701284,DT.* NN.*_CC.* JJ.* LM VB.* CC.* JJ.*,,2,"['098298', '217828']"
701285,NN.* CC.* DT.* FW LM VB.* CC.*,,2,"['098759', '247356']"
701286,VB.* CC.* NN.* CC.* PR.*_CC.* FW FW,,2,"['098898', '494235']"
701287,DT.* NN.* NN.* CC.* PR.*_CC.* NN.* CC.*,,2,"['098918', '279107']"
701288,CC.* PR.*_CC.* NN.* CC.* NN.* PM.* CC.*,,4,"['098921', '249252', '336350', '422424']"
701289,NN.* CC.* NN.* PM.* CC.* RB.*_CC.* VB.*,,2,"['098923', '124127']"
701290,NN.* PM.* CC.* RB.*_CC.* VB.* CC.* NN.*,,3,"['098925', '245547', '386597']"
701291,RB.*_CC.* VB.* CC.* NN.* RB.* CC.* NN.*,,2,"['098928', '321182']"
701292,PM.* NN.* LM VB.*_CC.* VB.* CC.* NN.*,,2,"['098987', '211854']"
701293,NN.* LM VB.*_CC.* VB.* CC.* NN.* RB.*,,2,"['098988', '366627']"
701294,DT.* NN.* PM.* CC.* DT.* NN.* LM,,4,"['098995', '103914', '516369', '534208']"
701295,NN.* PM.* CC.* DT.* NN.* LM VB.*,,7,"['098996', '099112', '100266', '103915', '124134', '435902', '516370']"
701296,PM.* CC.* DT.* NN.* LM VB.* DT.*,,2,"['098997', '419163']"
701297,VB.* DT.* NN.* NN.* CC.* PR.*_CC.* NN.*,,3,"['099000', '213024', '351195']"
701298,CC.* PR.*_CC.* NN.* RB.*_CC.* JJ.* PM.* CD.*,,3,"['099004', '112653', '165926']"
701299,PR.*_CC.* NN.* RB.*_CC.* JJ.* PM.* CD.* CC.*,,4,"['099005', '112654', '165927', '232124']"
701300,CC.* DT.* NN.* LM VB.* VB.* CC.*,,6,"['099114', '120509', '235354', '235795', '300456', '492625']"
701301,CC.* VB.* CC.* JJ.*_CC.* NN.* PM.* DT.*,,3,"['099115', '431720', '482649']"
701302,VB.* CC.* JJ.*_CC.* NN.* PM.* DT.* NN.*,,4,"['099116', '397683', '424695', '431721']"
701303,PM.* DT.* NN.* CC.* NN.* LM RB.*_CC.*,,5,"['099117', '114355', '159814', '259028', '316238']"
701304,VB.*_CC.* JJ.* CC.* VB.* DT.* NN.* CC.*,,2,"['099442', '143767']"
701305,JJ.* CC.* VB.* DT.* NN.* CC.* DT.*,,2,"['099443', '314970']"
701306,DT.* NN.* PM.* VB.* CC.* NN.* CC.*,,2,"['099584', '364462']"
701307,NN.* PM.* VB.* CC.* NN.* CC.* DT.*,,3,"['099585', '103592', '216039']"
701308,NN.* RB.*_CC.* NN.* LM VB.* DT.* NN.*,,2,"['099745', '172075']"
701309,RB.*_CC.* NN.* LM VB.* DT.* NN.* CC.*,,2,"['099746', '172076']"
701310,NN.* LM VB.* DT.* NN.* CC.* JJ.*_CC.*,,3,"['099747', '114551', '354687']"
701311,LM VB.* DT.* NN.* CC.* JJ.*_CC.* NN.*,,2,"['099748', '354688']"
701312,VB.* DT.* NN.* CC.* JJ.*_CC.* NN.* RB.*_CC.*,,3,"['099749', '252705', '407892']"
701313,DT.* JJ.* CC.* CC.* PM.* NN.* CC.*,,2,"['099758', '385319']"
701314,JJ.* CC.* CC.* PM.* NN.* CC.* DT.*,,5,"['099759', '316853', '383646', '499397', '562290']"
701315,CC.* NN.* LM VB.* RB.* CC.* PR.*_CC.*,,6,"['099829', '120460', '198239', '226362', '291948', '368586']"
701316,NN.* LM VB.* RB.* CC.* PR.*_CC.* NN.*,,6,"['099830', '198240', '222040', '226363', '298270', '368587']"
701317,LM VB.* RB.* CC.* PR.*_CC.* NN.* CC.*,,7,"['099831', '198241', '222041', '226364', '333042', '368588', '516614']"
701318,VB.* RB.* CC.* PR.*_CC.* NN.* CC.* VB.*,,3,"['099832', '222042', '516615']"
701319,VB.* CC.* NN.* CC.* NN.* CC.* VB.*,,6,"['099834', '114420', '257838', '281575', '396340', '505912']"
701320,NN.* CC.* NN.* CC.* VB.* CC.* NN.*,,3,"['099835', '280201', '372678']"
701321,CC.* NN.*_CC.* JJ.* CC.* NN.* PM.* DT.*,,2,"['099839', '543894']"
701322,NN.*_CC.* JJ.* CC.* NN.* PM.* DT.* NN.*,,2,"['099840', '219517']"
701323,CC.* JJ.* CC.* NN.* CC.* NN.* CC.*,,2,"['100022', '242786']"
701324,NN.* LM VB.* CC.* VB.* CC.* NN.*_CC.*,,2,"['100257', '461410']"
701325,CC.* NN.*_CC.* JJ.* CC.* NN.* PM.* CC.*,,2,"['100262', '108705']"
701326,CC.* NN.* PM.* CC.* DT.* NN.* LM,,3,"['100265', '107678', '220411']"
701327,DT.* NN.* CC.* DT.* NN.* LM VB.*,,4,"['100368', '115717', '126768', '431205']"
701328,CC.* DT.* NN.* LM VB.* PM.* CC.*,,2,"['100370', '558254']"
701329,RB.* LM VB.* CC.* DT.* NN.* CC.*,,2,"['100384', '548005']"
701330,VB.* CC.* JJ.* CC.* NN.* CC.* VB.*,,2,"['100527', '460641']"
701331,NN.* LM RB.* VB.* CC.* NN.* CC.*,,2,"['100536', '480157']"
701332,JJ.* CC.* NN.* PM.* CC.* VB.* CC.*,,3,"['101123', '383560', '481638']"
701333,CC.* VB.* CC.* DT.* JJ.* CC.* NN.*,,3,"['101127', '347038', '525980']"
