Pattern_ID,RoughPOS_N-Gram,RPOSN_Freq,DetailedPOS_N-Gram,DPOSN_Freq,Comparison_Replacement_Matrix,POS_N-Gram
200398,,,NNC RBD,10.0,,NNC RBD
200399,,,CCB DTCP,1239.0,,CCB DTCP
200400,,,DTCP NNC_CCP,295.0,,DTCP NNC_CCP
200401,,,NNC_CCP RBL,10.0,,NNC_CCP RBL
200402,,,RBL FW,8.0,,RBL FW
200403,,,NNC RBI,129.0,,NNC RBI
200404,,,RBW NNC,23.0,,RBW NNC
200405,,,NNC DTC,728.0,,NNC DTC
200406,,,DTC VBTR_CCP,30.0,,DTC VBTR_CCP
200407,,,VBTR_CCP FW,5.0,,VBTR_CCP FW
200408,,,JJD RBI,94.0,,JJD RBI
200409,,,RBI RBI_CCP,15.0,,RBI RBI_CCP
200410,,,NNCA PMS,39.0,,NNCA PMS
200411,,,NNC CCT,3756.0,,NNC CCT
200412,,,VBTS DTP,316.0,,VBTS DTP
200413,,,DTP NNPA,47.0,,DTP NNPA
200414,,,NNPA NNP,317.0,,NNPA NNP
200415,,,PRI CCT,152.0,,PRI CCT
200416,,,CCT RBW_CCP,35.0,,CCT RBW_CCP
200417,,,RBW_CCP NNC,117.0,,RBW_CCP NNC
200418,,,CCP VBTF,176.0,,CCP VBTF
200419,,,VBTF PRP_CCP,5.0,,VBTF PRP_CCP
200420,,,PRP_CCP VBTR,9.0,,PRP_CCP VBTR
200421,,,VBTR LM,33.0,,VBTR LM
200422,,,LM DTC,92.0,,LM DTC
200423,,,DTC PRSP_CCP,371.0,,DTC PRSP_CCP
200424,,,NNC CCA,976.0,,NNC CCA
200425,,,CCA CCR,32.0,,CCA CCR
200426,,,CCR NNC_CCP,4.0,,CCR NNC_CCP
200427,,,NNC_CCP JJCC,5.0,,NNC_CCP JJCC
200428,,,JJCC VBTR,5.0,,JJCC VBTR
200429,,,VBTR DTC,170.0,,VBTR DTC
200430,,,DTC NNC_CCP,237.0,,DTC NNC_CCP
200431,,,NNP PMC,1963.0,,NNP PMC
200432,,,PMC RBF,60.0,,PMC RBF
200433,,,RBF CCR,5.0,,RBF CCR
200434,,,CCT JJCC,41.0,,CCT JJCC
200435,,,CCT CCR,111.0,,CCT CCR
200436,,,CCR RBD_CCP,6.0,,CCR RBD_CCP
200437,,,RBD_CCP VBTS,43.0,,RBD_CCP VBTS
200438,,,VBTS CCP,529.0,,VBTS CCP
200439,,,CCP CCT,118.0,,CCP CCT
200440,,,NNC PRP,56.0,,NNC PRP
200441,,,PRP DTC,105.0,,PRP DTC
200442,,,CCB NNP,2636.0,,CCB NNP
200443,,,NNP JJC,11.0,,NNP JJC
200444,,,JJC CCB,124.0,,JJC CCB
200445,,,CCB PRSP_CCP,174.0,,CCB PRSP_CCP
200446,,,VBAF RBI,39.0,,VBAF RBI
200447,,,RBI PRL,16.0,,RBI PRL
200448,,,PRL DTC,17.0,,PRL DTC
200449,,,DTC RBD,10.0,,DTC RBD
200450,,,RBD_CCP VBW,65.0,,RBD_CCP VBW
200451,,,VBW CCB,483.0,,VBW CCB
200452,,,CCT RBT_CCP,7.0,,CCT RBT_CCP
200453,,,RBT_CCP NNC,13.0,,RBT_CCP NNC
200454,,,CCP PRO,201.0,,CCP PRO
200455,,,PRO CCP,54.0,,PRO CCP
200456,,,VBTR NNC,45.0,,VBTR NNC
200457,,,CCR NNC,59.0,,CCR NNC
200458,,,PMC JJC_CCP,6.0,,PMC JJC_CCP
200459,,,VBH NNC,236.0,,VBH NNC
200460,,,CCP VBOF,300.0,,CCP VBOF
200461,,,VBOF DTC,635.0,,VBOF DTC
200462,,,DTC VBTF,49.0,,DTC VBTF
200463,,,VBTF CCT,236.0,,VBTF CCT
200464,,,CCT PRI,166.0,,CCT PRI
200465,,,VBTS RBI,215.0,,VBTS RBI
200466,,,RBI CCB,197.0,,RBI CCB
200467,,,CCB VBTS,34.0,,CCB VBTS
200468,,,PRO_CCP DTP,3.0,,PRO_CCP DTP
200469,,,CCR PRL,7.0,,CCR PRL
200470,,,PRL PMC,36.0,,PRL PMC
200471,,,PMC VBTS,316.0,,PMC VBTS
200472,,,VBTS DTC,368.0,,VBTS DTC
200473,,,PMC DTC,665.0,,PMC DTC
200474,,,RBT LM,7.0,,RBT LM
200475,,,LM VBTR,381.0,,LM VBTR
200476,,,VBTR RBF,4.0,,VBTR RBF
200477,,,CCA DTC,315.0,,CCA DTC
200478,,,DTCP RBF,12.0,,DTCP RBF
200479,,,RBF LM,2.0,,RBF LM
200480,,,CCA CCT,141.0,,CCA CCT
200481,,,CCT PRO,22.0,,CCT PRO
200482,,,PRO PMC,123.0,,PRO PMC
200483,,,PMC VBN_CCP,17.0,,PMC VBN_CCP
200484,,,VBN_CCP VBW,2.0,,VBN_CCP VBW
200485,,,VBW CCP,95.0,,VBW CCP
200486,,,CCP VBAF,230.0,,CCP VBAF
200487,,,CCB CCP,8.0,,CCB CCP
200488,,,CCA JJD_CCP,51.0,,CCA JJD_CCP
200489,,,FW CCT,199.0,,FW CCT
200490,,,VBTS CCT,857.0,,VBTS CCT
200491,,,CCP CCR,62.0,,CCP CCR
200492,,,CCT VBW,245.0,,CCT VBW
200493,,,CCB VBW,166.0,,CCB VBW
200494,,,VBW CCT,304.0,,VBW CCT
200495,,,CCT FW,202.0,,CCT FW
200496,,,FW PMC,253.0,,FW PMC
200497,,,PRO DTC,113.0,,PRO DTC
200498,,,CCR PRQ_CCP,8.0,,CCR PRQ_CCP
200499,,,PRQ_CCP NNC,138.0,,PRQ_CCP NNC
200500,,,NNC PMS,582.0,,NNC PMS
200501,,,PMS VBS,113.0,,PMS VBS
200502,,,VBS VBW,32.0,,VBS VBW
200503,,,VBW CCA,46.0,,VBW CCA
200504,,,CCA RBK,7.0,,CCA RBK
200505,,,VBTR PRO,33.0,,VBTR PRO
200506,,,DTCP JJD_CCP,218.0,,DTCP JJD_CCP
200507,,,JJD_CCP VBW,18.0,,JJD_CCP VBW
200508,,,VBW DTC,318.0,,VBW DTC
200509,,,DTC VBW,62.0,,DTC VBW
200510,,,VBW PRP,21.0,,VBW PRP
200511,,,PRP CCT,82.0,,PRP CCT
200512,,,CCP RBF,160.0,,CCP RBF
200513,,,RBF JJD_CCP,33.0,,RBF JJD_CCP
200514,,,JJD_CCP NNC,1349.0,,JJD_CCP NNC
200515,,,DTC NNP,879.0,,DTC NNP
200516,,,CCT PRI_CCP,449.0,,CCT PRI_CCP
200517,,,PMC NNP,304.0,,PMC NNP
200518,,,PMC CCA,516.0,,PMC CCA
200519,,,CCA NNP,258.0,,CCA NNP
200520,,,NNP NNPA,348.0,,NNP NNPA
200521,,,NNPA CDB,71.0,,NNPA CDB
200522,,,CDB NNPA,85.0,,CDB NNPA
200523,,,NNPA CCP,157.0,,NNPA CCP
200524,,,CCP RBD_CCP,52.0,,CCP RBD_CCP
200525,,,RBD_CCP VBOF,74.0,,RBD_CCP VBOF
200526,,,DTC VBTS,339.0,,DTC VBTS
200527,,,VBTS NNC,135.0,,VBTS NNC
200528,,,CCB NNC_CCP,219.0,,CCB NNC_CCP
200529,,,LM VBTS,1583.0,,LM VBTS
200530,,,VBTS CCB,1076.0,,VBTS CCB
200531,,,NNC_CCP FW,27.0,,NNC_CCP FW
200532,,,FW PMS,231.0,,FW PMS
200533,,,DTCP PRI,5.0,,DTCP PRI
200534,,,PRI CCB,172.0,,PRI CCB
200535,,,PMC JJD_CCP,33.0,,PMC JJD_CCP
200536,,,CCP JJD,250.0,,CCP JJD
200537,,,JJD CCB,340.0,,JJD CCB
200538,,,DTC VBS_CCP,6.0,,DTC VBS_CCP
200539,,,CCT CCP,63.0,,CCT CCP
200540,,,VBTR PRP,56.0,,VBTR PRP
200541,,,CCB PRI,84.0,,CCB PRI
200542,,,RBF PRP,62.0,,RBF PRP
200543,,,PRP VBTF,23.0,,PRP VBTF
200544,,,VBTF CCP,98.0,,VBTF CCP
200545,,,CCP RBL,85.0,,CCP RBL
200546,,,RBL NNC,79.0,,RBL NNC
200547,,,NNC PRO,134.0,,NNC PRO
200548,,,PRO CCA,33.0,,PRO CCA
200549,,,DTC VBTR,117.0,,DTC VBTR
200550,,,NNC_CCP VBTR,73.0,,NNC_CCP VBTR
200551,,,NNP PMS,455.0,,NNP PMS
200552,,,PMS NNC,828.0,,PMS NNC
200553,,,PMC JJCC,41.0,,PMC JJCC
200554,,,JJCC CDB,13.0,,JJCC CDB
200555,,,CDB NNC,317.0,,CDB NNC
200556,,,CCA JJCC,15.0,,CCA JJCC
200557,,,JJCC CCT,46.0,,JJCC CCT
200558,,,PRI PMC,20.0,,PRI PMC
200559,,,PMC VBTF,33.0,,PMC VBTF
200560,,,VBTF RBW,15.0,,VBTF RBW
200561,,,RBW DTC,165.0,,RBW DTC
200562,,,CCP FW,81.0,,CCP FW
200563,,,CCP RBW,42.0,,CCP RBW
200564,,,RBW PMS,20.0,,RBW PMS
200565,,,PMS RBW,47.0,,PMS RBW
200566,,,DTC RBT_CCP,9.0,,DTC RBT_CCP
200567,,,LM VBTR_CCP,71.0,,LM VBTR_CCP
200568,,,VBTR_CCP VBOF,15.0,,VBTR_CCP VBOF
200569,,,DTC PRI_CCP,221.0,,DTC PRI_CCP
200570,,,PRI_CCP NNC_CCP,72.0,,PRI_CCP NNC_CCP
200571,,,NNC_CCP NNC,435.0,,NNC_CCP NNC
200572,,,VBS PRP_CCP,38.0,,VBS PRP_CCP
200573,,,PRP_CCP VBW,25.0,,PRP_CCP VBW
200574,,,CCP DTC,730.0,,CCP DTC
200575,,,NNC_CCP JJD,262.0,,NNC_CCP JJD
200576,,,JJD LM,55.0,,JJD LM
200577,,,LM VBH,119.0,,LM VBH
200578,,,VBH JJN_CCP,21.0,,VBH JJN_CCP
200579,,,JJN_CCP NNC,504.0,,JJN_CCP NNC
200580,,,RBI PMC,64.0,,RBI PMC
200581,,,PRI LM,41.0,,PRI LM
200582,,,DTC CCR,59.0,,DTC CCR
200583,,,JJD DTC,164.0,,JJD DTC
200584,,,DTC JJN,45.0,,DTC JJN
200585,,,JJN RBI,9.0,,JJN RBI
200586,,,PMC VBTR,88.0,,PMC VBTR
200587,,,VBTR CCB,478.0,,VBTR CCB
200588,,,CCB JJD,273.0,,CCB JJD
200589,,,NNC NNPA,140.0,,NNC NNPA
200590,,,PRQ CCR,2.0,,PRQ CCR
200591,,,CCR VBTS,31.0,,CCR VBTS
200592,,,RBI DTC,259.0,,RBI DTC
200593,,,CCA PRI,40.0,,CCA PRI
200594,,,PRI RBI,34.0,,PRI RBI
200595,,,PMS DTC,242.0,,PMS DTC
200596,,,CCP VBTR_VBAF,104.0,,CCP VBTR_VBAF
200597,,,VBTR_VBAF CCT,170.0,,VBTR_VBAF CCT
200598,,,CCT VBTR,74.0,,CCT VBTR
200599,,,RBI CCT,178.0,,RBI CCT
200600,,,CCA FW,63.0,,CCA FW
200601,,,PMS PMP,3.0,,PMS PMP
200602,,,VBW RBI,29.0,,VBW RBI
200603,,,CCT JJN_CCP,161.0,,CCT JJN_CCP
200604,,,VBTF PRO,19.0,,VBTF PRO
200605,,,FW RBR,8.0,,FW RBR
200606,,,NNC_CCP VBTF,11.0,,NNC_CCP VBTF
200607,,,VBTF PRL,5.0,,VBTF PRL
200608,,,PMC DTCP,62.0,,PMC DTCP
200609,,,CCA DTCP,125.0,,CCA DTCP
200610,,,CCT JJD_CCP,343.0,,CCT JJD_CCP
200611,,,CCB VBTR,40.0,,CCB VBTR
200612,,,VBTR CCP,355.0,,VBTR CCP
200613,,,CCT RBK,21.0,,CCT RBK
200614,,,PRL CCP,8.0,,PRL CCP
200615,,,LM RBD,78.0,,LM RBD
200616,,,NNC_CCP VBOF,36.0,,NNC_CCP VBOF
200617,,,CCR LM,7.0,,CCR LM
200618,,,RBD DTC,12.0,,RBD DTC
200619,,,CCR VBH,21.0,,CCR VBH
200620,,,VBH DTCP,53.0,,VBH DTCP
200621,,,PMC CCT,509.0,,PMC CCT
200622,,,FW VBTF,5.0,,FW VBTF
200623,,,PRSP_CCP PMS,25.0,,PRSP_CCP PMS
200624,,,PMS NNP,350.0,,PMS NNP
200625,,,NNP FW,343.0,,NNP FW
200626,,,FW NNP,255.0,,FW NNP
200627,,,FW PRO_CCP,2.0,,FW PRO_CCP
200628,,,PRO_CCP NNP,3.0,,PRO_CCP NNP
200629,,,NNP DTC,439.0,,NNP DTC
200630,,,NNP RBK,34.0,,NNP RBK
200631,,,RBK RBQ,280.0,,RBK RBQ
200632,,,RBQ VBW,4.0,,RBQ VBW
200633,,,DTCP VBTR_CCP,24.0,,DTCP VBTR_CCP
200634,,,VBTR_CCP NNC,86.0,,VBTR_CCP NNC
200635,,,NNP CCP,1115.0,,NNP CCP
200636,,,CCP PMS,180.0,,CCP PMS
200637,,,NNP CCB,1064.0,,NNP CCB
200638,,,CCB NNP_CCP,109.0,,CCB NNP_CCP
200639,,,NNP_CCP NNP,263.0,,NNP_CCP NNP
200640,,,NNP PMP,31.0,,NNP PMP
200641,,,PMP PMS,23.0,,PMP PMS
200642,,,PMS PRO,74.0,,PMS PRO
200643,,,CCA PRO,32.0,,CCA PRO
200644,,,PRO RBI,19.0,,PRO RBI
200645,,,RBI LM,43.0,,RBI LM
200646,,,PMC JJD,74.0,,PMC JJD
200647,,,VBN_CCP NNC,104.0,,VBN_CCP NNC
200648,,,VBOF_CCP NNC,27.0,,VBOF_CCP NNC
200649,,,DTC FW,175.0,,DTC FW
200650,,,NNPA CCT,110.0,,NNPA CCT
200651,,,CCT VBAF,78.0,,CCT VBAF
200652,,,PMS NNCA,157.0,,PMS NNCA
200653,,,NNCA CCT,4.0,,NNCA CCT
200654,,,CCT VBN,8.0,,CCT VBN
200655,,,VBN RBI,14.0,,VBN RBI
200656,,,PRO JJN_CCP,2.0,,PRO JJN_CCP
200657,,,NNPA PMC,210.0,,NNPA PMC
200658,,,CCR FW,6.0,,CCR FW
200659,,,PMS PRQ_CCP,2.0,,PMS PRQ_CCP
200660,,,DTC NNPA,127.0,,DTC NNPA
200661,,,NNPA CCA,83.0,,NNPA CCA
200662,,,PRO CCB,61.0,,PRO CCB
200663,,,VBOF DTP,71.0,,VBOF DTP
200664,,,NNP CDB,269.0,,NNP CDB
200665,,,NNPA RBK,7.0,,NNPA RBK
200666,,,RBQ VBTR,11.0,,RBQ VBTR
200667,,,VBOF RBI,48.0,,VBOF RBI
200668,,,DTC PRI,157.0,,DTC PRI
200669,,,RBM VBOF,42.0,,RBM VBOF
200670,,,VBOF CCB,278.0,,VBOF CCB
200671,,,CCT CCB,49.0,,CCT CCB
200672,,,NNC RBT,5.0,,NNC RBT
200673,,,RBT DTC,15.0,,RBT DTC
200674,,,VBH_CCP DTCP,10.0,,VBH_CCP DTCP
200675,,,VBTR_VBOF DTC,2.0,,VBTR_VBOF DTC
200676,,,PRP VBOF,6.0,,PRP VBOF
200677,,,CCA RBI,23.0,,CCA RBI
200678,,,DTCP VBTS,96.0,,DTCP VBTS
200679,,,CCR VBAF,14.0,,CCR VBAF
200680,,,VBAF CCP,85.0,,VBAF CCP
200681,,,RBI DTP,55.0,,RBI DTP
200682,,,NNCA CCP,3.0,,NNCA CCP
200683,,,CCP VBW,253.0,,CCP VBW
200684,,,CCT NNP,1730.0,,CCT NNP
200685,,,NNCA PRI,7.0,,NNCA PRI
200686,,,PRI NNC,46.0,,PRI NNC
200687,,,PRO VBAF,4.0,,PRO VBAF
200688,,,RBI CCP,57.0,,RBI CCP
200689,,,PRP VBTR,7.0,,PRP VBTR
200690,,,CCB RBI,30.0,,CCB RBI
200691,,,CCP DTCP,239.0,,CCP DTCP
200692,,,LM VBTF,218.0,,LM VBTF
200693,,,PRI CCR,3.0,,PRI CCR
200694,,,CCR DTC,113.0,,CCR DTC
200695,,,JJD_CCP DTCP,93.0,,JJD_CCP DTCP
200696,,,CCT JJCS_JJD_CCP,26.0,,CCT JJCS_JJD_CCP
200697,,,JJCS_JJD_CCP NNC,91.0,,JJCS_JJD_CCP NNC
200698,,,NNC JJC,68.0,,NNC JJC
200699,,,VBS_CCP PRO,3.0,,VBS_CCP PRO
200700,,,LM CCR,23.0,,LM CCR
200701,,,VBTF LM,9.0,,VBTF LM
200702,,,LM RBF,256.0,,LM RBF
200703,,,RBF RBI,180.0,,RBF RBI
200704,,,RBI FW,3.0,,RBI FW
200705,,,RBD_CCP VBAF,34.0,,RBD_CCP VBAF
200706,,,JJD CCT,371.0,,JJD CCT
200707,,,VBH FW,20.0,,VBH FW
200708,,,LM DTCP,30.0,,LM DTCP
200709,,,DTCP VBTR,93.0,,DTCP VBTR
200710,,,VBH_CCP JJN_CCP,6.0,,VBH_CCP JJN_CCP
200711,,,CCP RBM,45.0,,CCP RBM
200713,,,RBI VBTS,28.0,,RBI VBTS
200714,,,CCR VBN_CCP,10.0,,CCR VBN_CCP
200715,,,VBN_CCP FW,6.0,,VBN_CCP FW
200716,,,VBW_CCP PMS,7.0,,VBW_CCP PMS
200717,,,VBAF CCR,11.0,,VBAF CCR
200718,,,DTC JJD,214.0,,DTC JJD
200719,,,JJD PMS,139.0,,JJD PMS
200720,,,PMS JJD,187.0,,PMS JJD
200721,,,CCR VBTR_VBAF,5.0,,CCR VBTR_VBAF
200722,,,VBTR PRL,6.0,,VBTR PRL
200723,,,CCA VBTR,96.0,,CCA VBTR
200724,,,RBW CCB,74.0,,RBW CCB
200725,,,DTCP PRO,30.0,,DTCP PRO
200726,,,VBTR RBR,8.0,,VBTR RBR
200727,,,CCP VBS,73.0,,CCP VBS
200728,,,VBS CCT,34.0,,VBS CCT
200729,,,PRP JJC,2.0,,PRP JJC
200730,,,NNC_CCP VBTR_VBAF,19.0,,NNC_CCP VBTR_VBAF
200731,,,VBTR_VBAF CCB,114.0,,VBTR_VBAF CCB
200732,,,NNCA NNC,12.0,,NNCA NNC
200733,,,PMC VBS,66.0,,PMC VBS
200734,,,RBM VBW,87.0,,RBM VBW
200735,,,PRP CCB,51.0,,PRP CCB
200736,,,LM VBN_CCP,27.0,,LM VBN_CCP
200737,,,NNC VBOF,8.0,,NNC VBOF
200738,,,VBOF CCR,7.0,,VBOF CCR
200739,,,NNC DTP,301.0,,NNC DTP
200740,,,CCB JJN,65.0,,CCB JJN
200741,,,JJN NNC,2.0,,JJN NNC
200742,,,CCT VBTF,52.0,,CCT VBTF
200743,,,VBTF RBI,60.0,,VBTF RBI
200744,,,DTCP JJD,182.0,,DTCP JJD
200745,,,VBTR RBI,58.0,,VBTR RBI
200746,,,LM VBS,63.0,,LM VBS
200747,,,PRSP_CCP JJD,22.0,,PRSP_CCP JJD
200748,,,RBI PRO,28.0,,RBI PRO
200749,,,CCA RBF,74.0,,CCA RBF
200750,,,RBF VBTS,89.0,,RBF VBTS
200751,,,DTCP NNP,192.0,,DTCP NNP
200752,,,NNC RBK,72.0,,NNC RBK
200753,,,RBQ JJD,11.0,,RBQ JJD
200754,,,NNC_CCP PRO,170.0,,NNC_CCP PRO
200755,,,LM CCT,38.0,,LM CCT
200756,,,JJD PRO_CCP,6.0,,JJD PRO_CCP
200757,,,PRO_CCP NNC,23.0,,PRO_CCP NNC
200758,,,JJD CCA,118.0,,JJD CCA
200759,,,NNC_CCP VBS,6.0,,NNC_CCP VBS
200760,,,VBS LM,10.0,,VBS LM
200761,,,LM RBL,77.0,,LM RBL
200762,,,RBL NNP,33.0,,RBL NNP
200763,,,CCA JJD,67.0,,CCA JJD
200764,,,VBS CCB,83.0,,VBS CCB
200765,,,NNC RBW,247.0,,NNC RBW
200766,,,CCR VBTF,29.0,,CCR VBTF
200767,,,FW CCR,21.0,,FW CCR
200768,,,VBH NNC_CCP,39.0,,VBH NNC_CCP
200769,,,PMS CCB,57.0,,PMS CCB
200770,,,CCB RBT,4.0,,CCB RBT
200771,,,RBT PRO,2.0,,RBT PRO
200772,,,PMC PRQ,11.0,,PMC PRQ
200773,,,CCR RBF,16.0,,CCR RBF
200774,,,RBF PRS,68.0,,RBF PRS
200775,,,PRS VBTS,22.0,,PRS VBTS
200776,,,VBTR CCA,32.0,,VBTR CCA
200777,,,JJD PMC,135.0,,JJD PMC
200778,,,PMC RBD_CCP,13.0,,PMC RBD_CCP
200779,,,RBD_CCP NNC,25.0,,RBD_CCP NNC
200780,,,PMC CCP,585.0,,PMC CCP
200781,,,DTCP JJCS_JJD_CCP,12.0,,DTCP JJCS_JJD_CCP
200782,,,RBW RBW_CCP,55.0,,RBW RBW_CCP
200783,,,RBW_CCP VBTS,33.0,,RBW_CCP VBTS
200784,,,NNC_CCP VBTS,68.0,,NNC_CCP VBTS
200785,,,RBD_CCP RBD,7.0,,RBD_CCP RBD
200786,,,LM VBTR_VBAF,132.0,,LM VBTR_VBAF
200787,,,FW PRP,15.0,,FW PRP
200788,,,PRP CCR,8.0,,PRP CCR
200789,,,CCP RBI_CCP,16.0,,CCP RBI_CCP
200790,,,VBTF NNC,37.0,,VBTF NNC
200791,,,CCB JJCC,59.0,,CCB JJCC
200792,,,JJCC VBW,7.0,,JJCC VBW
200793,,,JJD VBAF,4.0,,JJD VBAF
200794,,,VBAF PRO,6.0,,VBAF PRO
200795,,,VBW JJD,33.0,,VBW JJD
200796,,,VBH RBI_CCP,11.0,,VBH RBI_CCP
200797,,,RBI_CCP FW,7.0,,RBI_CCP FW
200798,,,VBTR PRS,70.0,,VBTR PRS
200799,,,PRO_CCP DTCP,17.0,,PRO_CCP DTCP
200800,,,VBW PMS,89.0,,VBW PMS
200801,,,CCA VBTF,41.0,,CCA VBTF
200802,,,NNP RBW,109.0,,NNP RBW
200803,,,RBW JJD,27.0,,RBW JJD
200804,,,JJD PRS_CCP,5.0,,JJD PRS_CCP
200805,,,PRS_CCP VBOF,28.0,,PRS_CCP VBOF
200806,,,VBN PRP_CCP,10.0,,VBN PRP_CCP
200807,,,CCP NNP,241.0,,CCP NNP
200808,,,JJD RBW,22.0,,JJD RBW
200809,,,RBW CCP,33.0,,RBW CCP
200810,,,DTCP VBTR_VBAF,47.0,,DTCP VBTR_VBAF
200811,,,NNC PRL,22.0,,NNC PRL
200812,,,PRL LM,12.0,,PRL LM
200813,,,LM RBM,107.0,,LM RBM
200814,,,VBW NNC,44.0,,VBW NNC
200815,,,CCA RBM,15.0,,CCA RBM
200816,,,RBM RBF,8.0,,RBM RBF
200817,,,RBF VBW,53.0,,RBF VBW
200818,,,RBW_CCP VBTR,14.0,,RBW_CCP VBTR
200819,,,PRSP_CCP DTCP,137.0,,PRSP_CCP DTCP
200820,,,FW NNC,39.0,,FW NNC
200821,,,DTC JJCS_JJD,33.0,,DTC JJCS_JJD
200822,,,JJCS_JJD CCT,16.0,,JJCS_JJD CCT
200823,,,PRSP_CCP PRI,3.0,,PRSP_CCP PRI
200824,,,CCR JJD,18.0,,CCR JJD
200825,,,NNC RBR,112.0,,NNC RBR
200826,,,CCT JJC_CCP,29.0,,CCT JJC_CCP
200827,,,CCP PRI_CCP,50.0,,CCP PRI_CCP
200828,,,PRI_CCP VBTS_CCP,6.0,,PRI_CCP VBTS_CCP
200829,,,VBTS_CCP NNC,122.0,,VBTS_CCP NNC
200830,,,VBAF DTC,88.0,,VBAF DTC
200831,,,VBTR CCR,17.0,,VBTR CCR
200832,,,DTC PMS,51.0,,DTC PMS
200833,,,CCB RBL,4.0,,CCB RBL
200834,,,PRP PMC,27.0,,PRP PMC
200835,,,CCT VBTR_VBAF,12.0,,CCT VBTR_VBAF
200836,,,VBTF RBL,6.0,,VBTF RBL
200837,,,NNC VBTF,7.0,,NNC VBTF
200838,,,RBQ DTC,83.0,,RBQ DTC
200839,,,PRQ DTC,23.0,,PRQ DTC
200840,,,CCA PRQ,7.0,,CCA PRQ
200841,,,CCP PMC,34.0,,CCP PMC
200842,,,CCA CCP,13.0,,CCA CCP
200843,,,RBQ VBH,7.0,,RBQ VBH
200844,,,VBTF DTC,80.0,,VBTF DTC
200845,,,CCR VBW,8.0,,CCR VBW
200846,,,DTC JJCC,23.0,,DTC JJCC
200847,,,DTCP CCB,3.0,,DTCP CCB
200848,,,RBF NNC,38.0,,RBF NNC
200849,,,CCA VBW,77.0,,CCA VBW
200850,,,NNC NNCA,4.0,,NNC NNCA
200851,,,RBI JJD,22.0,,RBI JJD
200852,,,CCB RBW,77.0,,CCB RBW
200853,,,FW DTC,66.0,,FW DTC
200854,,,VBTS CCA,63.0,,VBTS CCA
200855,,,CCA VBTS,276.0,,CCA VBTS
200856,,,RBW CCT,197.0,,RBW CCT
200857,,,PMS CCT,158.0,,PMS CCT
200858,,,CCT NNPA,183.0,,CCT NNPA
200859,,,NNPA PMP,14.0,,NNPA PMP
200860,,,PMP CDB,113.0,,PMP CDB
200861,,,CDB CCA,62.0,,CDB CCA
200862,,,PRI RBI_CCP,97.0,,PRI RBI_CCP
200863,,,RBI_CCP NNC,100.0,,RBI_CCP NNC
200864,,,RBQ VBTF,8.0,,RBQ VBTF
200865,,,PRSP_CCP FW,23.0,,PRSP_CCP FW
200866,,,RBD_CCP PMS,6.0,,RBD_CCP PMS
200867,,,VBTR PRP_CCP,15.0,,VBTR PRP_CCP
200868,,,PRP_CCP NNC,23.0,,PRP_CCP NNC
200869,,,DTC JJN_CCP,165.0,,DTC JJN_CCP
200870,,,LM PRL,5.0,,LM PRL
200871,,,PRL VBTR,2.0,,PRL VBTR
200872,,,VBW PMC,45.0,,VBW PMC
200873,,,PRL CCT,16.0,,PRL CCT
200874,,,VBTS PMS,203.0,,VBTS PMS
200875,,,NNC PRS,72.0,,NNC PRS
200876,,,PRS LM,241.0,,PRS LM
200877,,,VBTS RBD,18.0,,VBTS RBD
200878,,,RBD PRS,4.0,,RBD PRS
200879,,,PRS CCA,11.0,,PRS CCA
200880,,,PRI CCP,26.0,,PRI CCP
200881,,,CCR PRO,26.0,,CCR PRO
200882,,,RBI PRS,61.0,,RBI PRS
200883,,,PRS PMC,29.0,,PRS PMC
200884,,,NNC_CCP VBH,32.0,,NNC_CCP VBH
200885,,,CCP VBH,287.0,,CCP VBH
200886,,,NNP PRI_CCP,6.0,,NNP PRI_CCP
200887,,,NNC JJD,93.0,,NNC JJD
200888,,,PMC FW,78.0,,PMC FW
200889,,,VBS RBI_CCP,15.0,,VBS RBI_CCP
200890,,,RBI_CCP VBW,6.0,,RBI_CCP VBW
200891,,,PMC LM,341.0,,PMC LM
200892,,,CCP JJC_CCP,8.0,,CCP JJC_CCP
200893,,,JJC_CCP NNP,4.0,,JJC_CCP NNP
200894,,,PRI CCA,9.0,,PRI CCA
200895,,,CCA CCB,73.0,,CCA CCB
200896,,,CCT RBL,7.0,,CCT RBL
200897,,,RBD CCT,31.0,,RBD CCT
200898,,,VBH CDB,55.0,,VBH CDB
200899,,,CDB PMC,399.0,,CDB PMC
200900,,,PMC CDB,244.0,,PMC CDB
200901,,,CDB CCB,162.0,,CDB CCB
200902,,,NNP CCA,627.0,,NNP CCA
200903,,,VBN PRS_CCP,11.0,,VBN PRS_CCP
200904,,,VBOF CCT,153.0,,VBOF CCT
200905,,,PRS CCB,54.0,,PRS CCB
200906,,,CCP RBD,36.0,,CCP RBD
200907,,,RBD RBI,10.0,,RBD RBI
200908,,,CCA VBAF,78.0,,CCA VBAF
200909,,,CCT VBH,36.0,,CCT VBH
200910,,,VBH PMS,40.0,,VBH PMS
200911,,,PRI_CCP FW,66.0,,PRI_CCP FW
200912,,,CCP PRSP_CCP,34.0,,CCP PRSP_CCP
200913,,,PRSP_CCP VBOF,19.0,,PRSP_CCP VBOF
200914,,,VBOF PMC,30.0,,VBOF PMC
200915,,,VBS PRO_CCP,6.0,,VBS PRO_CCP
200916,,,PRO_CCP VBW,7.0,,PRO_CCP VBW
200917,,,RBQ PRS,17.0,,RBQ PRS
200918,,,PRS VBOF,8.0,,PRS VBOF
