Pattern_ID,RoughPOS_N-Gram,RPOSN_Freq,DetailedPOS_N-Gram,DPOSN_Freq,Comparison_Replacement_Matrix,POS_N-Gram
602238,RB.* CC.* DT.* NN.* CC.* DT.*,4.0,,,,RB.* CC.* DT.* NN.* CC.* DT.*
602239,CC.* NN.* CC.* VB.* PR.* DT.*,8.0,,,,CC.* NN.* CC.* VB.* PR.* DT.*
602240,NN.* CC.* VB.* PR.* DT.* DT.*,5.0,,,,NN.* CC.* VB.* PR.* DT.* DT.*
602241,CC.* NN.* CC.* NN.* RB.* JJ.*,2.0,,,,CC.* NN.* CC.* NN.* RB.* JJ.*
602242,RB.* VB.* DT.* PR.*_CC.* NN.* PM.*,2.0,,,,RB.* VB.* DT.* PR.*_CC.* NN.* PM.*
602243,NN.* CC.* DT.* NN.* CC.* JJ.*,4.0,,,,NN.* CC.* DT.* NN.* CC.* JJ.*
602244,CC.* DT.* NN.* CC.* JJ.* CC.*,12.0,,,,CC.* DT.* NN.* CC.* JJ.* CC.*
602245,PR.*_CC.* DT.* NN.* DT.* VB.* CC.*,5.0,,,,PR.*_CC.* DT.* NN.* DT.* VB.* CC.*
602246,RB.* VB.* CC.* DT.* DT.* NN.*,2.0,,,,RB.* VB.* CC.* DT.* DT.* NN.*
602247,PM.* DT.* NN.* LM RB.* JJ.*,3.0,,,,PM.* DT.* NN.* LM RB.* JJ.*
602248,VB.* DT.* NN.* CC.* VB.* VB.*,2.0,,,,VB.* DT.* NN.* CC.* VB.* VB.*
602249,PR.* CC.* DT.* NN.* CC.* VB.*,13.0,,,,PR.* CC.* DT.* NN.* CC.* VB.*
602250,DT.* NN.* CC.* VB.* RB.* DT.*,5.0,,,,DT.* NN.* CC.* VB.* RB.* DT.*
602251,DT.* NN.* DT.* JJ.*_CC.* NN.* CC.*,6.0,,,,DT.* NN.* DT.* JJ.*_CC.* NN.* CC.*
602252,NN.* DT.* JJ.*_CC.* NN.* CC.* NN.*,5.0,,,,NN.* DT.* JJ.*_CC.* NN.* CC.* NN.*
602253,PM.* CC.* VB.* CC.* PR.*_CC.* NN.*,7.0,,,,PM.* CC.* VB.* CC.* PR.*_CC.* NN.*
602254,PR.*_CC.* NN.* CC.* NN.* RB.* CC.*,6.0,,,,PR.*_CC.* NN.* CC.* NN.* RB.* CC.*
602255,CC.* PR.*_CC.* NN.* PM.* LM RB.*,2.0,,,,CC.* PR.*_CC.* NN.* PM.* LM RB.*
602256,PM.* LM RB.* VB.* CC.* DT.*,2.0,,,,PM.* LM RB.* VB.* CC.* DT.*
602257,LM RB.* VB.* CC.* DT.* NN.*,8.0,,,,LM RB.* VB.* CC.* DT.* NN.*
602258,CC.* NN.* PM.* JJ.* RB.* CC.*,3.0,,,,CC.* NN.* PM.* JJ.* RB.* CC.*
602259,RB.* CC.* JJ.* CC.* JJ.*_CC.* NN.*,3.0,,,,RB.* CC.* JJ.* CC.* JJ.*_CC.* NN.*
602260,CC.* VB.* DT.* NN.* RB.* CC.*,5.0,,,,CC.* VB.* DT.* NN.* RB.* CC.*
602261,VB.* CC.* RB.* PR.* VB.* CC.*,3.0,,,,VB.* CC.* RB.* PR.* VB.* CC.*
602262,VB.* NN.* CC.* NN.* CC.* DT.*,2.0,,,,VB.* NN.* CC.* NN.* CC.* DT.*
602263,CC.* NN.* PM.* RB.* RB.* VB.*_CC.*,2.0,,,,CC.* NN.* PM.* RB.* RB.* VB.*_CC.*
602264,VB.*_CC.* PM.* NN.* DT.* DT.* NN.*,2.0,,,,VB.*_CC.* PM.* NN.* DT.* DT.* NN.*
602265,NN.* DT.* DT.* NN.* CC.* JJ.*_CC.*,3.0,,,,NN.* DT.* DT.* NN.* CC.* JJ.*_CC.*
602266,NN.* CC.* JJ.*_CC.* DT.* NN.* CC.*,5.0,,,,NN.* CC.* JJ.*_CC.* DT.* NN.* CC.*
602267,CC.* PR.* LM VB.* NN.* CC.*,5.0,,,,CC.* PR.* LM VB.* NN.* CC.*
602268,CC.* DT.* NN.* CC.* NN.*_CC.* PR.*,3.0,,,,CC.* DT.* NN.* CC.* NN.*_CC.* PR.*
602269,DT.* NN.* CC.* NN.*_CC.* PR.* LM,3.0,,,,DT.* NN.* CC.* NN.*_CC.* PR.* LM
602270,NN.* CC.* NN.*_CC.* PR.* LM DT.*,2.0,,,,NN.* CC.* NN.*_CC.* PR.* LM DT.*
602271,VB.* CC.* DT.* NN.* CC.* NN.*,32.0,,,,VB.* CC.* DT.* NN.* CC.* NN.*
602272,CC.* NN.* PM.* VB.* PR.* CC.*,14.0,,,,CC.* NN.* PM.* VB.* PR.* CC.*
602273,NN.* PM.* DT.* NN.* LM RB.*,3.0,,,,NN.* PM.* DT.* NN.* LM RB.*
602274,CC.* VB.* PM.* NN.* PR.* PM.*,2.0,,,,CC.* VB.* PM.* NN.* PR.* PM.*
602275,PM.* PM.* DT.* NN.*_CC.* NN.* LM,2.0,,,,PM.* PM.* DT.* NN.*_CC.* NN.* LM
602276,LM NN.* NN.* PM.* CC.* VB.*,2.0,,,,LM NN.* NN.* PM.* CC.* VB.*
602277,PM.* VB.* PR.* RB.* RB.* DT.*,2.0,,,,PM.* VB.* PR.* RB.* RB.* DT.*
602278,VB.*_VB.* CC.* DT.* NN.* CC.* VB.*,3.0,,,,VB.*_VB.* CC.* DT.* NN.* CC.* VB.*
602279,NN.* RB.* CC.* PR.* PM.* NN.*,4.0,,,,NN.* RB.* CC.* PR.* PM.* NN.*
602280,RB.* CC.* PR.* PM.* NN.* PR.*_CC.*,4.0,,,,RB.* CC.* PR.* PM.* NN.* PR.*_CC.*
602281,NN.* PR.*_CC.* VB.* PM.* CC.* VB.*,2.0,,,,NN.* PR.*_CC.* VB.* PM.* CC.* VB.*
602282,PR.*_CC.* VB.* PM.* CC.* VB.* PR.*,2.0,,,,PR.*_CC.* VB.* PM.* CC.* VB.* PR.*
602283,CC.* NN.* CC.* NN.*_CC.* VB.* PM.*,2.0,,,,CC.* NN.* CC.* NN.*_CC.* VB.* PM.*
602284,PM.* DT.* NN.*_CC.* VB.* JJ.* CC.*,2.0,,,,PM.* DT.* NN.*_CC.* VB.* JJ.* CC.*
602285,VB.* JJ.* CC.* NN.*_CC.* VB.* CC.*,3.0,,,,VB.* JJ.* CC.* NN.*_CC.* VB.* CC.*
602286,PM.* NN.* PR.*_CC.* NN.* CC.* PR.*_CC.*,2.0,,,,PM.* NN.* PR.*_CC.* NN.* CC.* PR.*_CC.*
602287,PR.*_CC.* NN.* CC.* NN.* PM.* PM.*,3.0,,,,PR.*_CC.* NN.* CC.* NN.* PM.* PM.*
602288,VB.* CC.* NN.* CC.* NN.* RB.*,4.0,,,,VB.* CC.* NN.* CC.* NN.* RB.*
602289,PM.* RB.* DT.* JJ.*_CC.* NN.* CC.*,2.0,,,,PM.* RB.* DT.* JJ.*_CC.* NN.* CC.*
602290,RB.* DT.* JJ.*_CC.* NN.* CC.* NN.*,2.0,,,,RB.* DT.* JJ.*_CC.* NN.* CC.* NN.*
602291,PM.* CD.* CC.* NN.* CC.* NN.*_CC.*,3.0,,,,PM.* CD.* CC.* NN.* CC.* NN.*_CC.*
602292,CC.* VB.* LM CC.* NN.* CC.*,2.0,,,,CC.* VB.* LM CC.* NN.* CC.*
602293,VB.* LM VB.* CC.* JJ.*_CC.* NN.*,3.0,,,,VB.* LM VB.* CC.* JJ.*_CC.* NN.*
602294,RB.* CC.* JJ.* PM.* CC.* VB.*,2.0,,,,RB.* CC.* JJ.* PM.* CC.* VB.*
602295,RB.* CC.* PR.*_CC.* NN.* RB.*_CC.* CD.*,2.0,,,,RB.* CC.* PR.*_CC.* NN.* RB.*_CC.* CD.*
602296,CC.* PR.*_CC.* NN.* RB.*_CC.* CD.* PM.*,3.0,,,,CC.* PR.*_CC.* NN.* RB.*_CC.* CD.* PM.*
602297,NN.* RB.*_CC.* CD.* PM.* CC.* NN.*,2.0,,,,NN.* RB.*_CC.* CD.* PM.* CC.* NN.*
602298,CC.* NN.* CC.* NN.* RB.*_CC.* CD.*,10.0,,,,CC.* NN.* CC.* NN.* RB.*_CC.* CD.*
602299,VB.* PR.* CC.* NN.* CC.* JJ.*_CC.*,4.0,,,,VB.* PR.* CC.* NN.* CC.* JJ.*_CC.*
602300,PR.* CC.* NN.* CC.* JJ.*_CC.* NN.*,3.0,,,,PR.* CC.* NN.* CC.* JJ.*_CC.* NN.*
602301,NN.* PM.* PR.*_CC.* NN.* CC.* VB.*,6.0,,,,NN.* PM.* PR.*_CC.* NN.* CC.* VB.*
602302,PM.* PR.*_CC.* NN.* CC.* VB.* PM.*,2.0,,,,PM.* PR.*_CC.* NN.* CC.* VB.* PM.*
602303,PR.*_CC.* NN.* CC.* VB.* PM.* NN.*,2.0,,,,PR.*_CC.* NN.* CC.* VB.* PM.* NN.*
602304,CC.* VB.* PM.* NN.* CC.* JJ.*,2.0,,,,CC.* VB.* PM.* NN.* CC.* JJ.*
602305,VB.* PM.* NN.* CC.* JJ.* CC.*,6.0,,,,VB.* PM.* NN.* CC.* JJ.* CC.*
602306,CC.* NN.* CC.* NN.* CC.* JJ.*_CC.*,14.0,,,,CC.* NN.* CC.* NN.* CC.* JJ.*_CC.*
602307,NN.* CC.* NN.* CC.* JJ.*_CC.* NN.*,16.0,,,,NN.* CC.* NN.* CC.* JJ.*_CC.* NN.*
602308,CC.* JJ.*_CC.* NN.* CC.* VB.* CC.*,22.0,,,,CC.* JJ.*_CC.* NN.* CC.* VB.* CC.*
602309,DT.* NN.* LM VB.* CC.* CC.*,15.0,,,,DT.* NN.* LM VB.* CC.* CC.*
602310,NN.* LM VB.* CC.* CC.* NN.*,9.0,,,,NN.* LM VB.* CC.* CC.* NN.*
602311,LM VB.* CC.* CC.* NN.* CC.*,9.0,,,,LM VB.* CC.* CC.* NN.* CC.*
602312,CC.* NN.* DT.* NN.* PM.* CC.*,10.0,,,,CC.* NN.* DT.* NN.* PM.* CC.*
602313,PM.* VB.* PR.*_CC.* VB.* DT.* PR.*_CC.*,5.0,,,,PM.* VB.* PR.*_CC.* VB.* DT.* PR.*_CC.*
602314,VB.* PR.*_CC.* VB.* DT.* PR.*_CC.* NN.*,4.0,,,,VB.* PR.*_CC.* VB.* DT.* PR.*_CC.* NN.*
602315,PR.*_CC.* VB.* DT.* PR.*_CC.* NN.* CC.*,3.0,,,,PR.*_CC.* VB.* DT.* PR.*_CC.* NN.* CC.*
602316,CC.* VB.* VB.* DT.* NN.* CC.*,5.0,,,,CC.* VB.* VB.* DT.* NN.* CC.*
602317,VB.* VB.* DT.* NN.* CC.* NN.*_CC.*,2.0,,,,VB.* VB.* DT.* NN.* CC.* NN.*_CC.*
602318,RB.*_CC.* VB.* CC.* JJ.* CC.* NN.*,2.0,,,,RB.*_CC.* VB.* CC.* JJ.* CC.* NN.*
602319,VB.* CC.* JJ.* CC.* NN.* DT.*,4.0,,,,VB.* CC.* JJ.* CC.* NN.* DT.*
602320,CC.* JJ.* CC.* NN.* DT.* NN.*,4.0,,,,CC.* JJ.* CC.* NN.* DT.* NN.*
602321,CC.* NN.* CC.* PR.* PM.* DT.*,5.0,,,,CC.* NN.* CC.* PR.* PM.* DT.*
602322,NN.* CC.* PR.* PM.* DT.* NN.*,4.0,,,,NN.* CC.* PR.* PM.* DT.* NN.*
602323,NN.* PM.* CC.* VB.* VB.* LM,2.0,,,,NN.* PM.* CC.* VB.* VB.* LM
602324,VB.* LM RB.* RB.* VB.* CC.*,3.0,,,,VB.* LM RB.* RB.* VB.* CC.*
602325,LM RB.* RB.* VB.* CC.* NN.*,6.0,,,,LM RB.* RB.* VB.* CC.* NN.*
602326,RB.* RB.* VB.* CC.* NN.* CC.*,7.0,,,,RB.* RB.* VB.* CC.* NN.* CC.*
602327,RB.* VB.* CC.* NN.* CC.* CD.*,4.0,,,,RB.* VB.* CC.* NN.* CC.* CD.*
602328,VB.* CC.* NN.* CC.* CD.* CC.*,5.0,,,,VB.* CC.* NN.* CC.* CD.* CC.*
602329,PM.* CC.* VB.* PR.* DT.* DT.*,4.0,,,,PM.* CC.* VB.* PR.* DT.* DT.*
602330,NN.* CC.* NN.*_CC.* PM.* NN.* PM.*,2.0,,,,NN.* CC.* NN.*_CC.* PM.* NN.* PM.*
602331,CC.* NN.*_CC.* PM.* NN.* PM.* DT.*,2.0,,,,CC.* NN.*_CC.* PM.* NN.* PM.* DT.*
602332,PM.* JJ.* CC.* DT.* NN.* CC.*,6.0,,,,PM.* JJ.* CC.* DT.* NN.* CC.*
602333,JJ.* CC.* DT.* NN.* PM.* LM,2.0,,,,JJ.* CC.* DT.* NN.* PM.* LM
602334,CC.* DT.* NN.* PM.* LM VB.*,6.0,,,,CC.* DT.* NN.* PM.* LM VB.*
602335,DT.* NN.* PM.* LM VB.* JJ.*,2.0,,,,DT.* NN.* PM.* LM VB.* JJ.*
602336,NN.* PM.* LM VB.* JJ.* CC.*,3.0,,,,NN.* PM.* LM VB.* JJ.* CC.*
602337,PM.* LM VB.* JJ.* CC.* NN.*,3.0,,,,PM.* LM VB.* JJ.* CC.* NN.*
602338,NN.*_CC.* VB.*_VB.* CC.* NN.* CC.* VB.*,2.0,,,,NN.*_CC.* VB.*_VB.* CC.* NN.* CC.* VB.*
602339,VB.*_VB.* CC.* NN.* CC.* VB.* DT.*,8.0,,,,VB.*_VB.* CC.* NN.* CC.* VB.* DT.*
602340,CC.* NN.* CC.* VB.* DT.* JJ.*,10.0,,,,CC.* NN.* CC.* VB.* DT.* JJ.*
602341,NN.* CC.* VB.* DT.* JJ.* JJ.*_CC.*,2.0,,,,NN.* CC.* VB.* DT.* JJ.* JJ.*_CC.*
602342,JJ.*_CC.* NN.* RB.* CC.* DT.* NN.*,2.0,,,,JJ.*_CC.* NN.* RB.* CC.* DT.* NN.*
602343,RB.* CC.* DT.* NN.* CC.* JJ.*_CC.*,2.0,,,,RB.* CC.* DT.* NN.* CC.* JJ.*_CC.*
602344,DT.* NN.* CC.* NN.* LM PM.*,2.0,,,,DT.* NN.* CC.* NN.* LM PM.*
602345,NN.* CC.* NN.* LM PM.* VB.*,2.0,,,,NN.* CC.* NN.* LM PM.* VB.*
602346,VB.* PM.* CC.* VB.* NN.* CC.*,2.0,,,,VB.* PM.* CC.* VB.* NN.* CC.*
602347,PM.* DT.* PR.*_CC.* NN.* CC.* NN.*,5.0,,,,PM.* DT.* PR.*_CC.* NN.* CC.* NN.*
602348,CC.* NN.* CC.* PR.* LM RB.*,7.0,,,,CC.* NN.* CC.* PR.* LM RB.*
602349,RB.* VB.* CC.* NN.* CC.* JJ.*,6.0,,,,RB.* VB.* CC.* NN.* CC.* JJ.*
602350,NN.* NN.* PM.* CC.* VB.* PR.*,3.0,,,,NN.* NN.* PM.* CC.* VB.* PR.*
602351,PM.* CC.* VB.* PR.* CC.* VB.*,7.0,,,,PM.* CC.* VB.* PR.* CC.* VB.*
602352,RB.* VB.* RB.* CC.* NN.* DT.*,2.0,,,,RB.* VB.* RB.* CC.* NN.* DT.*
602353,NN.* PM.* CC.* VB.* RB.* VB.*,4.0,,,,NN.* PM.* CC.* VB.* RB.* VB.*
602354,PM.* CC.* VB.* RB.* VB.* DT.*,2.0,,,,PM.* CC.* VB.* RB.* VB.* DT.*
602355,CC.* NN.* CC.* NN.* CC.* VB.*_CC.*,5.0,,,,CC.* NN.* CC.* NN.* CC.* VB.*_CC.*
602356,PM.* JJ.*_CC.* NN.* PM.* CC.* DT.*,2.0,,,,PM.* JJ.*_CC.* NN.* PM.* CC.* DT.*
602357,JJ.*_CC.* NN.* PM.* CC.* DT.* NN.*,7.0,,,,JJ.*_CC.* NN.* PM.* CC.* DT.* NN.*
602358,NN.* CC.* JJ.* CC.* NN.* PM.*,6.0,,,,NN.* CC.* JJ.* CC.* NN.* PM.*
602359,CC.* NN.* DT.* NN.* CC.* PR.*_CC.*,4.0,,,,CC.* NN.* DT.* NN.* CC.* PR.*_CC.*
602360,DT.* NN.* CC.* PR.*_CC.* DT.* NN.*,4.0,,,,DT.* NN.* CC.* PR.*_CC.* DT.* NN.*
602361,NN.* CC.* PR.*_CC.* DT.* NN.* JJ.*,2.0,,,,NN.* CC.* PR.*_CC.* DT.* NN.* JJ.*
602362,CC.* PR.*_CC.* DT.* NN.* JJ.* CC.*,2.0,,,,CC.* PR.*_CC.* DT.* NN.* JJ.* CC.*
602363,NN.*_CC.* JJ.* PM.* NN.* CC.* VB.*,2.0,,,,NN.*_CC.* JJ.* PM.* NN.* CC.* VB.*
602364,PM.* NN.* CC.* VB.* JJ.* CC.*,2.0,,,,PM.* NN.* CC.* VB.* JJ.* CC.*
602365,NN.* CC.* RB.* VB.* CC.* DT.*,5.0,,,,NN.* CC.* RB.* VB.* CC.* DT.*
602366,VB.* CC.* DT.* PM.* JJ.* CC.*,2.0,,,,VB.* CC.* DT.* PM.* JJ.* CC.*
602367,JJ.* CC.* NN.* PM.* DT.* DT.*,4.0,,,,JJ.* CC.* NN.* PM.* DT.* DT.*
602368,RB.* VB.* CC.* NN.* DT.* DT.*,3.0,,,,RB.* VB.* CC.* NN.* DT.* DT.*
602369,VB.* CC.* NN.* DT.* DT.* JJ.*_CC.*,2.0,,,,VB.* CC.* NN.* DT.* DT.* JJ.*_CC.*
602370,VB.* PM.* CC.* VB.* CC.* DT.*,3.0,,,,VB.* PM.* CC.* VB.* CC.* DT.*
602371,CC.* VB.* CC.* DT.* NN.* LM,11.0,,,,CC.* VB.* CC.* DT.* NN.* LM
602372,VB.* CC.* DT.* NN.* LM VB.*,22.0,,,,VB.* CC.* DT.* NN.* LM VB.*
602373,CC.* DT.* NN.* LM VB.* PM.*,12.0,,,,CC.* DT.* NN.* LM VB.* PM.*
602374,DT.* NN.* LM VB.* PM.* JJ.*,3.0,,,,DT.* NN.* LM VB.* PM.* JJ.*
602375,NN.* LM VB.* PM.* JJ.* CC.*,5.0,,,,NN.* LM VB.* PM.* JJ.* CC.*
602376,LM VB.* PM.* JJ.* CC.* NN.*,2.0,,,,LM VB.* PM.* JJ.* CC.* NN.*
602377,JJ.* CC.* NN.* PM.* PM.* CC.*,3.0,,,,JJ.* CC.* NN.* PM.* PM.* CC.*
602378,CC.* NN.* PM.* PM.* CC.* DT.*,3.0,,,,CC.* NN.* PM.* PM.* CC.* DT.*
602379,NN.* PM.* PM.* CC.* DT.* DT.*,2.0,,,,NN.* PM.* PM.* CC.* DT.* DT.*
602380,PM.* CC.* DT.* DT.* VB.* CC.*,3.0,,,,PM.* CC.* DT.* DT.* VB.* CC.*
602381,CC.* DT.* DT.* VB.* CC.* NN.*,4.0,,,,CC.* DT.* DT.* VB.* CC.* NN.*
602382,DT.* DT.* VB.* CC.* NN.* LM,5.0,,,,DT.* DT.* VB.* CC.* NN.* LM
602383,DT.* VB.* CC.* NN.* LM VB.*,10.0,,,,DT.* VB.* CC.* NN.* LM VB.*
602384,VB.* CC.* NN.* LM VB.* CC.*,9.0,,,,VB.* CC.* NN.* LM VB.* CC.*
602385,CC.* NN.* LM VB.* CC.* PM.*,8.0,,,,CC.* NN.* LM VB.* CC.* PM.*
602386,NN.* LM VB.* CC.* PM.* VB.*,4.0,,,,NN.* LM VB.* CC.* PM.* VB.*
602387,CC.* NN.* PM.* CC.* VB.* PM.*,7.0,,,,CC.* NN.* PM.* CC.* VB.* PM.*
602388,CC.* VB.* PM.* NN.* CC.* PR.*_CC.*,2.0,,,,CC.* VB.* PM.* NN.* CC.* PR.*_CC.*
602389,VB.* PM.* NN.* CC.* PR.*_CC.* NN.*,8.0,,,,VB.* PM.* NN.* CC.* PR.*_CC.* NN.*
602390,PM.* NN.* CC.* PR.*_CC.* NN.* CC.*,6.0,,,,PM.* NN.* CC.* PR.*_CC.* NN.* CC.*
602391,NN.* CC.* PR.*_CC.* DT.* NN.* PM.*,4.0,,,,NN.* CC.* PR.*_CC.* DT.* NN.* PM.*
602392,CC.* PR.*_CC.* DT.* NN.* PM.* NN.*,2.0,,,,CC.* PR.*_CC.* DT.* NN.* PM.* NN.*
602393,PR.*_CC.* DT.* NN.* PM.* NN.* PM.*,2.0,,,,PR.*_CC.* DT.* NN.* PM.* NN.* PM.*
602394,PM.* NN.* PM.* LM VB.* CC.*,9.0,,,,PM.* NN.* PM.* LM VB.* CC.*
602395,PM.* NN.* CC.* DT.* NN.* NN.*,3.0,,,,PM.* NN.* CC.* DT.* NN.* NN.*
602396,NN.* NN.* PM.* DT.* NN.* CC.*,3.0,,,,NN.* NN.* PM.* DT.* NN.* CC.*
602397,NN.* PM.* DT.* NN.* CC.* NN.*_CC.*,6.0,,,,NN.* PM.* DT.* NN.* CC.* NN.*_CC.*
602398,PM.* DT.* NN.* CC.* NN.*_CC.* NN.*,4.0,,,,PM.* DT.* NN.* CC.* NN.*_CC.* NN.*
602399,NN.* CC.* NN.*_CC.* NN.* LM RB.*,2.0,,,,NN.* CC.* NN.*_CC.* NN.* LM RB.*
602400,CC.* NN.*_CC.* NN.* LM RB.* VB.*,2.0,,,,CC.* NN.*_CC.* NN.* LM RB.* VB.*
602401,NN.*_CC.* NN.* LM RB.* VB.* CC.*,2.0,,,,NN.*_CC.* NN.* LM RB.* VB.* CC.*
602402,NN.* LM RB.* VB.* CC.* CC.*,8.0,,,,NN.* LM RB.* VB.* CC.* CC.*
602403,LM RB.* VB.* CC.* CC.* PM.*,3.0,,,,LM RB.* VB.* CC.* CC.* PM.*
602404,CC.* PM.* JJ.* CC.* NN.* PM.*,2.0,,,,CC.* PM.* JJ.* CC.* NN.* PM.*
602405,PM.* JJ.* CC.* NN.* PM.* FW,2.0,,,,PM.* JJ.* CC.* NN.* PM.* FW
602406,DT.* NN.* LM PR.* CC.* DT.*,2.0,,,,DT.* NN.* LM PR.* CC.* DT.*
602407,NN.* LM PR.* CC.* DT.* JJ.*,2.0,,,,NN.* LM PR.* CC.* DT.* JJ.*
602408,LM PR.* CC.* DT.* JJ.* PM.*,2.0,,,,LM PR.* CC.* DT.* JJ.* PM.*
602409,DT.* JJ.* PM.* CD.* CC.* NN.*,3.0,,,,DT.* JJ.* PM.* CD.* CC.* NN.*
602410,CD.* CC.* NN.* RB.* RB.* DT.*,3.0,,,,CD.* CC.* NN.* RB.* RB.* DT.*
602411,CC.* NN.* RB.* RB.* DT.* DT.*,4.0,,,,CC.* NN.* RB.* RB.* DT.* DT.*
602412,RB.*_CC.* NN.* LM VB.* CC.* JJ.*_CC.*,2.0,,,,RB.*_CC.* NN.* LM VB.* CC.* JJ.*_CC.*
602413,CC.* PR.*_CC.* CC.* PM.* JJ.* CC.*,3.0,,,,CC.* PR.*_CC.* CC.* PM.* JJ.* CC.*
602414,PR.*_CC.* CC.* PM.* JJ.* CC.* NN.*,2.0,,,,PR.*_CC.* CC.* PM.* JJ.* CC.* NN.*
602415,CD.* PM.* CC.* DT.* NN.* CC.*,4.0,,,,CD.* PM.* CC.* DT.* NN.* CC.*
602416,CC.* DT.* NN.* CC.* NN.*_CC.* NN.*,4.0,,,,CC.* DT.* NN.* CC.* NN.*_CC.* NN.*
602417,NN.* LM VB.*_CC.* VB.* NN.* CC.*,2.0,,,,NN.* LM VB.*_CC.* VB.* NN.* CC.*
602418,LM VB.*_CC.* VB.* NN.* CC.* NN.*,2.0,,,,LM VB.*_CC.* VB.* NN.* CC.* NN.*
602419,PM.* VB.*_VB.* CC.* NN.* PM.* CC.*,2.0,,,,PM.* VB.*_VB.* CC.* NN.* PM.* CC.*
602420,PM.* CC.* DT.* NN.* CC.* DT.*,6.0,,,,PM.* CC.* DT.* NN.* CC.* DT.*
602421,JJ.*_CC.* NN.* CC.* NN.* LM VB.*_CC.*,2.0,,,,JJ.*_CC.* NN.* CC.* NN.* LM VB.*_CC.*
602422,NN.* LM VB.*_CC.* NN.* CC.* NN.*,3.0,,,,NN.* LM VB.*_CC.* NN.* CC.* NN.*
602423,VB.*_CC.* NN.* CC.* NN.* NN.* CC.*,2.0,,,,VB.*_CC.* NN.* CC.* NN.* NN.* CC.*
602424,NN.* CC.* PR.*_CC.* DT.* NN.* CC.*,13.0,,,,NN.* CC.* PR.*_CC.* DT.* NN.* CC.*
602425,CC.* PR.*_CC.* DT.* NN.* CC.* JJ.*,6.0,,,,CC.* PR.*_CC.* DT.* NN.* CC.* JJ.*
602426,PR.*_CC.* DT.* NN.* CC.* JJ.* CC.*,4.0,,,,PR.*_CC.* DT.* NN.* CC.* JJ.* CC.*
602427,CC.* JJ.* CC.* NN.* PM.* VB.*,3.0,,,,CC.* JJ.* CC.* NN.* PM.* VB.*
602428,PM.* JJ.* RB.* CC.* DT.* JJ.*_CC.*,3.0,,,,PM.* JJ.* RB.* CC.* DT.* JJ.*_CC.*
602429,JJ.* RB.* CC.* DT.* JJ.*_CC.* NN.*,2.0,,,,JJ.* RB.* CC.* DT.* JJ.*_CC.* NN.*
602430,JJ.*_CC.* NN.* PM.* CC.* CC.* NN.*,3.0,,,,JJ.*_CC.* NN.* PM.* CC.* CC.* NN.*
602431,PM.* CC.* CC.* NN.* CC.* JJ.*,2.0,,,,PM.* CC.* CC.* NN.* CC.* JJ.*
602432,CC.* CC.* NN.* CC.* JJ.* CC.*,5.0,,,,CC.* CC.* NN.* CC.* JJ.* CC.*
602433,CC.* JJ.* CC.* NN.* CC.* JJ.*,4.0,,,,CC.* JJ.* CC.* NN.* CC.* JJ.*
602434,JJ.* CC.* NN.* CC.* JJ.* JJ.*_CC.*,2.0,,,,JJ.* CC.* NN.* CC.* JJ.* JJ.*_CC.*
602435,CC.* NN.* CC.* JJ.* JJ.*_CC.* NN.*,3.0,,,,CC.* NN.* CC.* JJ.* JJ.*_CC.* NN.*
602436,RB.* JJ.* PM.* CC.* CC.* NN.*,2.0,,,,RB.* JJ.* PM.* CC.* CC.* NN.*
602437,JJ.*_CC.* NN.* CC.* NN.* NN.* PM.*,5.0,,,,JJ.*_CC.* NN.* CC.* NN.* NN.* PM.*
602438,CC.* RB.* DT.* PR.* RB.*_CC.* JJ.*,2.0,,,,CC.* RB.* DT.* PR.* RB.*_CC.* JJ.*
602439,RB.* DT.* PR.* RB.*_CC.* JJ.* CC.*,2.0,,,,RB.* DT.* PR.* RB.*_CC.* JJ.* CC.*
602440,VB.* CC.* DT.* VB.* PM.* NN.*,2.0,,,,VB.* CC.* DT.* VB.* PM.* NN.*
602441,CC.* DT.* VB.* PM.* NN.* CC.*,6.0,,,,CC.* DT.* VB.* PM.* NN.* CC.*
602442,DT.* VB.* PM.* NN.* CC.* DT.*,2.0,,,,DT.* VB.* PM.* NN.* CC.* DT.*
602443,VB.* PM.* NN.* CC.* DT.* DT.*,5.0,,,,VB.* PM.* NN.* CC.* DT.* DT.*
602444,CC.* DT.* DT.* NN.* CC.* NN.*,15.0,,,,CC.* DT.* DT.* NN.* CC.* NN.*
602445,NN.* CC.* NN.* CC.* CC.* PR.*_CC.*,5.0,,,,NN.* CC.* NN.* CC.* CC.* PR.*_CC.*
602446,CC.* NN.* CC.* CC.* PR.*_CC.* NN.*,5.0,,,,CC.* NN.* CC.* CC.* PR.*_CC.* NN.*
602447,NN.* CC.* CC.* PR.*_CC.* NN.* LM,2.0,,,,NN.* CC.* CC.* PR.*_CC.* NN.* LM
602448,DT.* JJ.*_CC.* VB.* PM.* NN.* LM,2.0,,,,DT.* JJ.*_CC.* VB.* PM.* NN.* LM
602449,NN.* LM VB.*_VB.* CC.* CD.* PM.*,2.0,,,,NN.* LM VB.*_VB.* CC.* CD.* PM.*
602450,LM VB.*_VB.* CC.* CD.* PM.* CD.*,2.0,,,,LM VB.*_VB.* CC.* CD.* PM.* CD.*
602451,VB.*_VB.* CC.* CD.* PM.* CD.* NN.*,2.0,,,,VB.*_VB.* CC.* CD.* PM.* CD.* NN.*
