Pattern_ID,POS_N-Gram,Lexeme_N-Gram,MLM_Scores,Comparison_Replacement_Matrix,Final_Hybrid_N-Gram
401902,CC.* CC.* RB.* RB.*,,,,CC.* CC.* RB.* RB.*
401903,VB.* NN.* CC.* RB.*,,,,VB.* NN.* CC.* RB.*
401904,RB.* DT.* VB.* DT.*,,,,RB.* DT.* VB.* DT.*
401905,VB.* DT.* NN.* LM,,,,VB.* DT.* NN.* LM
401906,LM PR.*_CC.* VB.* PM.*,,,,LM PR.*_CC.* VB.* PM.*
401907,VB.* PM.* NN.* LM,,,,VB.* PM.* NN.* LM
401908,PM.* NN.* LM RB.*,,,,PM.* NN.* LM RB.*
401909,NN.* LM RB.* VB.*,,,,NN.* LM RB.* VB.*
401910,PM.* FW VB.*_CC.* NN.*,,,,PM.* FW VB.*_CC.* NN.*
401911,VB.*_CC.* NN.* NN.* CC.*,,,,VB.*_CC.* NN.* NN.* CC.*
401912,NN.* NN.* CC.* DT.*,,,,NN.* NN.* CC.* DT.*
401913,CC.* RB.* PM.* VB.*,,,,CC.* RB.* PM.* VB.*
401914,VB.* NN.* RB.* DT.*,,,,VB.* NN.* RB.* DT.*
401915,NN.* RB.* DT.* NN.*_CC.*,,,,NN.* RB.* DT.* NN.*_CC.*
401916,VB.* PR.* CC.* FW,,,,VB.* PR.* CC.* FW
401917,JJ.*_CC.* VB.*_CC.* NN.* PM.*,,,,JJ.*_CC.* VB.*_CC.* NN.* PM.*
401918,JJ.* VB.* CC.* FW,,,,JJ.* VB.* CC.* FW
401919,VB.* CC.* FW CC.*,,,,VB.* CC.* FW CC.*
401920,RB.* RB.* DT.* PR.*_CC.*,,,,RB.* RB.* DT.* PR.*_CC.*
401921,RB.* DT.* PR.*_CC.* NN.*,,,,RB.* DT.* PR.*_CC.* NN.*
401922,PM.* DT.* RB.*_CC.* NN.*,,,,PM.* DT.* RB.*_CC.* NN.*
401923,RB.*_CC.* NN.* DT.* NN.*,,,,RB.*_CC.* NN.* DT.* NN.*
401924,VB.* CD.* NN.* RB.*,,,,VB.* CD.* NN.* RB.*
401925,CD.* NN.* RB.* PR.*,,,,CD.* NN.* RB.* PR.*
401926,NN.* RB.* PR.* RB.*,,,,NN.* RB.* PR.* RB.*
401927,VB.* CC.* RB.* RB.*,,,,VB.* CC.* RB.* RB.*
401928,RB.* RB.* DT.* CC.*,,,,RB.* RB.* DT.* CC.*
401929,RB.* DT.* CC.* PM.*,,,,RB.* DT.* CC.* PM.*
401930,FW PM.* PM.* PR.*,,,,FW PM.* PM.* PR.*
401931,PM.* PM.* PR.* CC.*,,,,PM.* PM.* PR.* CC.*
401932,PR.* CC.* VB.*_VB.* CC.*,,,,PR.* CC.* VB.*_VB.* CC.*
401933,CC.* VB.*_VB.* CC.* FW,,,,CC.* VB.*_VB.* CC.* FW
401934,VB.*_VB.* CC.* FW FW,,,,VB.*_VB.* CC.* FW FW
401935,PM.* CC.* NN.* PM.*,,,,PM.* CC.* NN.* PM.*
401936,PM.* JJ.* RB.* DT.*,,,,PM.* JJ.* RB.* DT.*
401937,RB.* RB.* RB.* RB.*,,,,RB.* RB.* RB.* RB.*
401938,RB.* RB.* RB.* DT.*,,,,RB.* RB.* RB.* DT.*
401939,CC.* DT.* PR.*_CC.* FW,,,,CC.* DT.* PR.*_CC.* FW
401940,DT.* NN.* RB.* VB.*,,,,DT.* NN.* RB.* VB.*
401941,NN.* RB.* VB.* PR.*_CC.*,,,,NN.* RB.* VB.* PR.*_CC.*
401942,RB.* VB.* PR.*_CC.* VB.*,,,,RB.* VB.* PR.*_CC.* VB.*
401943,VB.* PR.*_CC.* VB.* DT.*,,,,VB.* PR.*_CC.* VB.* DT.*
401944,CC.* VB.* JJ.* RB.*,,,,CC.* VB.* JJ.* RB.*
401945,VB.* JJ.* RB.* DT.*,,,,VB.* JJ.* RB.* DT.*
401946,NN.* RB.* NN.* CC.*,,,,NN.* RB.* NN.* CC.*
401947,RB.* NN.* CC.* RB.*,,,,RB.* NN.* CC.* RB.*
401948,CC.* RB.* RB.* RB.*,,,,CC.* RB.* RB.* RB.*
401949,JJ.*_CC.* NN.* PR.* DT.*,,,,JJ.*_CC.* NN.* PR.* DT.*
401950,RB.* PM.* NN.* FW,,,,RB.* PM.* NN.* FW
401951,FW RB.* PR.* CC.*,,,,FW RB.* PR.* CC.*
401952,PR.* CC.* FW CC.*,,,,PR.* CC.* FW CC.*
401953,PM.* VB.* CC.* FW,,,,PM.* VB.* CC.* FW
401954,FW NN.* CC.* CD.*,,,,FW NN.* CC.* CD.*
401955,VB.* VB.* CC.* NN.*,,,,VB.* VB.* CC.* NN.*
401956,CC.* NN.* DT.* PM.*,,,,CC.* NN.* DT.* PM.*
401957,VB.* VB.* PM.* NN.*,,,,VB.* VB.* PM.* NN.*
401958,VB.* PM.* NN.* PM.*,,,,VB.* PM.* NN.* PM.*
401959,PM.* NN.* PM.* PR.*,,,,PM.* NN.* PM.* PR.*
401960,PR.* VB.*_CC.* VB.* CC.*,,,,PR.* VB.*_CC.* VB.* CC.*
401961,VB.*_CC.* VB.* CC.* PR.*_CC.*,,,,VB.*_CC.* VB.* CC.* PR.*_CC.*
401962,CC.* PR.*_CC.* JJ.*_CC.* VB.*,,,,CC.* PR.*_CC.* JJ.*_CC.* VB.*
401963,PR.*_CC.* JJ.*_CC.* VB.* CC.*,,,,PR.*_CC.* JJ.*_CC.* VB.* CC.*
401964,JJ.*_CC.* VB.* CC.* JJ.*_CC.*,,,,JJ.*_CC.* VB.* CC.* JJ.*_CC.*
401965,NN.* NN.* RB.* RB.*,,,,NN.* NN.* RB.* RB.*
401966,NN.* RB.* RB.* NN.*,,,,NN.* RB.* RB.* NN.*
401967,CC.* VB.* RB.* VB.*,,,,CC.* VB.* RB.* VB.*
401968,RB.* VB.* DT.* PM.*,,,,RB.* VB.* DT.* PM.*
401969,VB.* DT.* PM.* FW,,,,VB.* DT.* PM.* FW
401970,VB.* PR.* PM.* PM.*,,,,VB.* PR.* PM.* PM.*
401971,PR.* PM.* PM.* DT.*,,,,PR.* PM.* PM.* DT.*
401972,PM.* PM.* DT.* JJ.*_CC.*,,,,PM.* PM.* DT.* JJ.*_CC.*
401973,RB.* RB.* CC.* PR.*,,,,RB.* RB.* CC.* PR.*
401974,CC.* PR.* RB.* PR.*_CC.*,,,,CC.* PR.* RB.* PR.*_CC.*
401975,PR.*_CC.* VB.* CC.* FW,,,,PR.*_CC.* VB.* CC.* FW
401976,VB.* PM.* FW VB.*_CC.*,,,,VB.* PM.* FW VB.*_CC.*
401977,VB.*_VB.* RB.* CC.* NN.*,,,,VB.*_VB.* RB.* CC.* NN.*
401978,CC.* NN.* DT.* JJ.*,,,,CC.* NN.* DT.* JJ.*
401979,NN.* DT.* NN.* FW,,,,NN.* DT.* NN.* FW
401980,PM.* RB.* NN.* PM.*,,,,PM.* RB.* NN.* PM.*
401981,RB.* NN.* PM.* PM.*,,,,RB.* NN.* PM.* PM.*
401982,NN.* PM.* PM.* NN.*,,,,NN.* PM.* PM.* NN.*
401983,PM.* PM.* NN.* FW,,,,PM.* PM.* NN.* FW
401984,FW PM.* RB.* RB.*,,,,FW PM.* RB.* RB.*
401985,PM.* RB.* RB.* VB.*_CC.*,,,,PM.* RB.* RB.* VB.*_CC.*
401986,RB.* RB.* VB.*_CC.* VB.*,,,,RB.* RB.* VB.*_CC.* VB.*
401987,RB.* VB.*_CC.* VB.* DT.*,,,,RB.* VB.*_CC.* VB.* DT.*
401988,VB.*_CC.* VB.* DT.* DT.*,,,,VB.*_CC.* VB.* DT.* DT.*
401989,VB.*_CC.* NN.* PM.* PM.*,,,,VB.*_CC.* NN.* PM.* PM.*
401990,PM.* PM.* CC.* JJ.*,,,,PM.* PM.* CC.* JJ.*
401991,PM.* CC.* JJ.* PR.*,,,,PM.* CC.* JJ.* PR.*
401992,CC.* JJ.* PR.* PM.*,,,,CC.* JJ.* PR.* PM.*
401993,VB.* PR.* RB.*_CC.* NN.*,,,,VB.* PR.* RB.*_CC.* NN.*
401994,CC.* RB.* RB.* NN.*,,,,CC.* RB.* RB.* NN.*
401995,RB.* RB.* NN.* PM.*,,,,RB.* RB.* NN.* PM.*
401996,RB.* NN.* PM.* CC.*,,,,RB.* NN.* PM.* CC.*
401997,RB.* RB.* JJ.* PM.*,,,,RB.* RB.* JJ.* PM.*
401998,RB.* JJ.* PM.* FW,,,,RB.* JJ.* PM.* FW
401999,PR.*_CC.* JJ.* FW PM.*,,,,PR.*_CC.* JJ.* FW PM.*
402000,RB.* PR.*_CC.* DT.* NN.*,,,,RB.* PR.*_CC.* DT.* NN.*
402001,PM.* VB.* VB.* RB.*,,,,PM.* VB.* VB.* RB.*
402002,VB.* VB.* RB.* CC.*,,,,VB.* VB.* RB.* CC.*
402003,DT.* NN.* FW PM.*,,,,DT.* NN.* FW PM.*
402004,PR.* PR.* RB.* VB.*,,,,PR.* PR.* RB.* VB.*
402005,PR.* RB.* VB.* CC.*,,,,PR.* RB.* VB.* CC.*
402006,RB.* VB.* CC.* FW,,,,RB.* VB.* CC.* FW
402007,VB.* CC.* FW NN.*,,,,VB.* CC.* FW NN.*
402008,NN.* FW CC.* VB.*,,,,NN.* FW CC.* VB.*
402009,JJ.* PR.* PM.* VB.*,,,,JJ.* PR.* PM.* VB.*
402010,PR.* PM.* VB.* PR.*_CC.*,,,,PR.* PM.* VB.* PR.*_CC.*
402011,NN.* CC.* FW RB.*,,,,NN.* CC.* FW RB.*
402012,CC.* FW RB.* CC.*,,,,CC.* FW RB.* CC.*
402013,PM.* VB.* PR.* PM.*,,,,PM.* VB.* PR.* PM.*
402014,PR.* PM.* VB.* JJ.*,,,,PR.* PM.* VB.* JJ.*
402015,PM.* VB.* JJ.* CC.*,,,,PM.* VB.* JJ.* CC.*
402016,NN.* PM.* VB.* PM.*,,,,NN.* PM.* VB.* PM.*
402017,PM.* PM.* NN.* CD.*,,,,PM.* PM.* NN.* CD.*
402018,DT.* PR.*_CC.* NN.* DT.*,,,,DT.* PR.*_CC.* NN.* DT.*
402019,NN.* DT.* NN.* VB.*,,,,NN.* DT.* NN.* VB.*
402020,DT.* NN.* VB.* CC.*,,,,DT.* NN.* VB.* CC.*
402021,NN.* VB.* CC.* NN.*,,,,NN.* VB.* CC.* NN.*
402022,VB.* NN.* RB.*_CC.* VB.*,,,,VB.* NN.* RB.*_CC.* VB.*
402023,RB.*_CC.* VB.* PM.* FW,,,,RB.*_CC.* VB.* PM.* FW
402024,VB.*_VB.* RB.* CC.* VB.*,,,,VB.*_VB.* RB.* CC.* VB.*
402025,PM.* RB.* RB.* DT.*,,,,PM.* RB.* RB.* DT.*
402026,PM.* CC.* CC.* DT.*,,,,PM.* CC.* CC.* DT.*
402027,CC.* NN.* LM RB.*_CC.*,,,,CC.* NN.* LM RB.*_CC.*
402028,NN.* LM RB.*_CC.* VB.*,,,,NN.* LM RB.*_CC.* VB.*
402029,NN.* FW PM.* PM.*,,,,NN.* FW PM.* PM.*
402030,PM.* VB.* NN.* CC.*,,,,PM.* VB.* NN.* CC.*
402031,DT.* DT.* NN.* DT.*,,,,DT.* DT.* NN.* DT.*
402032,PR.*_CC.* PM.* FW PM.*,,,,PR.*_CC.* PM.* FW PM.*
402033,FW NN.* CC.* VB.*,,,,FW NN.* CC.* VB.*
402034,CC.* VB.* PR.*_CC.* FW,,,,CC.* VB.* PR.*_CC.* FW
402035,RB.* RB.* RB.* VB.*,,,,RB.* RB.* RB.* VB.*
402036,RB.* VB.* PM.* FW,,,,RB.* VB.* PM.* FW
402037,PM.* RB.* PR.* VB.*,,,,PM.* RB.* PR.* VB.*
402038,RB.* PR.* VB.* RB.*,,,,RB.* PR.* VB.* RB.*
402039,VB.* RB.* RB.*_CC.* VB.*,,,,VB.* RB.* RB.*_CC.* VB.*
402040,NN.* CD.* DT.* NN.*,,,,NN.* CD.* DT.* NN.*
402041,CD.* DT.* NN.* CC.*,,,,CD.* DT.* NN.* CC.*
402042,NN.* CD.* CC.* CC.*,,,,NN.* CD.* CC.* CC.*
402043,CC.* CC.* RB.* PR.*,,,,CC.* CC.* RB.* PR.*
402044,RB.* PR.* CC.* JJ.*_CC.*,,,,RB.* PR.* CC.* JJ.*_CC.*
402045,JJ.*_CC.* NN.* FW FW,,,,JJ.*_CC.* NN.* FW FW
402046,FW CC.* JJ.* CC.*,,,,FW CC.* JJ.* CC.*
402047,VB.* PM.* FW VB.*,,,,VB.* PM.* FW VB.*
402048,CC.* CD.* NN.* DT.*,,,,CC.* CD.* NN.* DT.*
402049,CD.* NN.* DT.* NN.*,,,,CD.* NN.* DT.* NN.*
402050,NN.* PM.* VB.*_VB.* RB.*,,,,NN.* PM.* VB.*_VB.* RB.*
402051,PM.* VB.*_VB.* RB.* CC.*,,,,PM.* VB.*_VB.* RB.* CC.*
402052,CC.* JJ.*_CC.* RB.* PM.*,,,,CC.* JJ.*_CC.* RB.* PM.*
402053,RB.* PM.* VB.* RB.*,,,,RB.* PM.* VB.* RB.*
402054,NN.* NN.* PR.* CC.*,,,,NN.* NN.* PR.* CC.*
402055,NN.* PR.* CC.* CC.*,,,,NN.* PR.* CC.* CC.*
402056,CC.* CC.* JJ.* PM.*,,,,CC.* CC.* JJ.* PM.*
402057,CC.* JJ.* PM.* RB.*,,,,CC.* JJ.* PM.* RB.*
402058,PR.*_CC.* FW CC.* NN.*,,,,PR.*_CC.* FW CC.* NN.*
402059,FW CC.* NN.* PR.*,,,,FW CC.* NN.* PR.*
402060,CC.* NN.* PR.* PM.*,,,,CC.* NN.* PR.* PM.*
402061,PR.* PM.* RB.* DT.*,,,,PR.* PM.* RB.* DT.*
402062,VB.* PM.* JJ.* RB.*,,,,VB.* PM.* JJ.* RB.*
402063,VB.* RB.* RB.* VB.*,,,,VB.* RB.* RB.* VB.*
402064,JJ.*_JJ.*_CC.* FW PM.* FW,,,,JJ.*_JJ.*_CC.* FW PM.* FW
402065,PM.* FW PM.* CC.*,,,,PM.* FW PM.* CC.*
402066,PM.* CC.* JJ.*_CC.* RB.*,,,,PM.* CC.* JJ.*_CC.* RB.*
402067,RB.* PM.* VB.*_CC.* VB.*,,,,RB.* PM.* VB.*_CC.* VB.*
402068,PM.* VB.*_CC.* VB.* DT.*,,,,PM.* VB.*_CC.* VB.* DT.*
402069,VB.*_CC.* NN.* DT.* NN.*,,,,VB.*_CC.* NN.* DT.* NN.*
402070,RB.* PR.*_CC.* NN.* CC.*,,,,RB.* PR.*_CC.* NN.* CC.*
402071,NN.* NN.* PM.* PR.*,,,,NN.* NN.* PM.* PR.*
402072,PR.* PM.* FW RB.*,,,,PR.* PM.* FW RB.*
402073,DT.* CC.* PM.* FW,,,,DT.* CC.* PM.* FW
402074,CC.* PM.* FW NN.*,,,,CC.* PM.* FW NN.*
402075,RB.* PM.* CC.* RB.*,,,,RB.* PM.* CC.* RB.*
402076,NN.* PM.* JJ.* PM.*,,,,NN.* PM.* JJ.* PM.*
402077,PM.* RB.* PR.*_CC.* VB.*,,,,PM.* RB.* PR.*_CC.* VB.*
402078,PR.*_CC.* VB.* DT.* DT.*,,,,PR.*_CC.* VB.* DT.* DT.*
402079,PM.* CC.* RB.* CC.*,,,,PM.* CC.* RB.* CC.*
402080,CC.* NN.* FW LM,,,,CC.* NN.* FW LM
402081,NN.* FW LM RB.*,,,,NN.* FW LM RB.*
402082,LM RB.* PM.* NN.*,,,,LM RB.* PM.* NN.*
402083,FW PM.* RB.* PR.*,,,,FW PM.* RB.* PR.*
402084,CC.* PR.* DT.* NN.*_CC.*,,,,CC.* PR.* DT.* NN.*_CC.*
402085,PR.* DT.* NN.*_CC.* PR.*,,,,PR.* DT.* NN.*_CC.* PR.*
402086,DT.* NN.* PM.* NN.*_CC.*,,,,DT.* NN.* PM.* NN.*_CC.*
402087,NN.*_CC.* NN.*_CC.* VB.* CC.*,,,,NN.*_CC.* NN.*_CC.* VB.* CC.*
402088,RB.* VB.* CC.* PM.*,,,,RB.* VB.* CC.* PM.*
402089,NN.* FW PM.* NN.*,,,,NN.* FW PM.* NN.*
402090,LM PR.*_CC.* FW PM.*,,,,LM PR.*_CC.* FW PM.*
402091,FW CC.* PR.* PR.*_CC.*,,,,FW CC.* PR.* PR.*_CC.*
402092,CC.* JJ.* PM.* NN.*_CC.*,,,,CC.* JJ.* PM.* NN.*_CC.*
402093,RB.* PM.* JJ.* CC.*,,,,RB.* PM.* JJ.* CC.*
402094,PM.* JJ.* CC.* RB.*,,,,PM.* JJ.* CC.* RB.*
402095,JJ.* CC.* RB.* PM.*,,,,JJ.* CC.* RB.* PM.*
402096,RB.* PM.* RB.* VB.*,,,,RB.* PM.* RB.* VB.*
402097,VB.* DT.* NN.* PR.*_CC.*,,,,VB.* DT.* NN.* PR.*_CC.*
402098,FW CC.* NN.* RB.*,,,,FW CC.* NN.* RB.*
402099,FW PM.* CC.* PR.*,,,,FW PM.* CC.* PR.*
402100,PM.* CC.* PR.* RB.*,,,,PM.* CC.* PR.* RB.*
402101,CC.* PR.* RB.* PM.*,,,,CC.* PR.* RB.* PM.*
402102,PR.* RB.* PM.* CC.*,,,,PR.* RB.* PM.* CC.*
402103,CC.* FW PR.*_CC.* NN.*,,,,CC.* FW PR.*_CC.* NN.*
402104,FW PR.*_CC.* NN.* CC.*,,,,FW PR.*_CC.* NN.* CC.*
402105,CC.* VB.* PM.* PR.*,,,,CC.* VB.* PM.* PR.*
402106,PR.* PM.* JJ.* CC.*,,,,PR.* PM.* JJ.* CC.*
402107,CC.* RB.* PR.* PR.*_CC.*,,,,CC.* RB.* PR.* PR.*_CC.*
402108,PM.* JJ.* RB.* PM.*,,,,PM.* JJ.* RB.* PM.*
402109,JJ.* RB.* PM.* CC.*,,,,JJ.* RB.* PM.* CC.*
402110,RB.* PM.* CC.* VB.*,,,,RB.* PM.* CC.* VB.*
402111,VB.* PR.* DT.* VB.*_CC.*,,,,VB.* PR.* DT.* VB.*_CC.*
402112,PR.* DT.* VB.*_CC.* NN.*,,,,PR.* DT.* VB.*_CC.* NN.*
402113,VB.*_CC.* NN.* CC.* VB.*,,,,VB.*_CC.* NN.* CC.* VB.*
402114,DT.* NN.* PM.* PR.*_CC.*,,,,DT.* NN.* PM.* PR.*_CC.*
402115,PM.* PR.*_CC.* VB.* CC.*,,,,PM.* PR.*_CC.* VB.* CC.*
402116,PR.*_CC.* VB.* CC.* RB.*,,,,PR.*_CC.* VB.* CC.* RB.*
402117,VB.* CC.* RB.* PM.*,,,,VB.* CC.* RB.* PM.*
402118,CC.* PM.* NN.* NN.*,,,,CC.* PM.* NN.* NN.*
402119,PM.* NN.* NN.* CC.*,,,,PM.* NN.* NN.* CC.*
402120,NN.* NN.* PM.* VB.*,,,,NN.* NN.* PM.* VB.*
433778,NN.* NN.* PM.* VB.*,sa Paris —  siya ang unang,80.30669719602376,"['*', '*', 'ang', '*']",NN.* NN.* ang VB.*
402121,CC.* NN.* NN.* FW,,,,CC.* NN.* NN.* FW
402122,NN.* NN.* FW RB.*,,,,NN.* NN.* FW RB.*
402123,CC.* RB.* PR.*_CC.* VB.*,,,,CC.* RB.* PR.*_CC.* VB.*
402124,VB.* CC.* PR.*_CC.* DT.*,,,,VB.* CC.* PR.*_CC.* DT.*
402125,RB.* PM.* RB.* PM.*,,,,RB.* PM.* RB.* PM.*
402126,PM.* RB.* PM.* PR.*,,,,PM.* RB.* PM.* PR.*
402127,PM.* PR.* NN.* CC.*,,,,PM.* PR.* NN.* CC.*
402128,CC.* RB.* NN.* NN.*,,,,CC.* RB.* NN.* NN.*
402129,CC.* JJ.* DT.* PR.*_CC.*,,,,CC.* JJ.* DT.* PR.*_CC.*
402130,VB.* PR.*_CC.* NN.* NN.*,,,,VB.* PR.*_CC.* NN.* NN.*
402131,PM.* CC.* VB.* NN.*_CC.*,,,,PM.* CC.* VB.* NN.*_CC.*
402132,CC.* VB.* NN.*_CC.* NN.*,,,,CC.* VB.* NN.*_CC.* NN.*
402133,VB.* NN.*_CC.* NN.* PM.*,,,,VB.* NN.*_CC.* NN.* PM.*
402134,NN.*_CC.* NN.* PM.* NN.*,,,,NN.*_CC.* NN.* PM.* NN.*
402135,RB.* PM.* PR.* DT.*,,,,RB.* PM.* PR.* DT.*
402136,DT.* VB.* PR.* PM.*,,,,DT.* VB.* PR.* PM.*
402137,PM.* DT.* RB.* NN.*,,,,PM.* DT.* RB.* NN.*
402138,DT.* RB.* NN.* CC.*,,,,DT.* RB.* NN.* CC.*
402139,RB.* NN.* CC.* JJ.*_CC.*,,,,RB.* NN.* CC.* JJ.*_CC.*
402140,NN.* NN.* FW CC.*,,,,NN.* NN.* FW CC.*
402141,NN.* FW CC.* RB.*,,,,NN.* FW CC.* RB.*
402142,CC.* RB.* CC.* CC.*,,,,CC.* RB.* CC.* CC.*
402143,RB.* CC.* CC.* NN.*,,,,RB.* CC.* CC.* NN.*
402144,CC.* CC.* NN.* LM,,,,CC.* CC.* NN.* LM
402145,PM.* FW CC.* JJ.*,,,,PM.* FW CC.* JJ.*
402146,CC.* JJ.* JJ.* PM.*,,,,CC.* JJ.* JJ.* PM.*
402147,PM.* NN.* VB.* CC.*,,,,PM.* NN.* VB.* CC.*
402148,NN.* VB.* CC.* JJ.*_CC.*,,,,NN.* VB.* CC.* JJ.*_CC.*
402149,PR.* RB.* DT.* DT.*,,,,PR.* RB.* DT.* DT.*
402150,VB.* CC.* NN.*_CC.* NN.*,,,,VB.* CC.* NN.*_CC.* NN.*
402151,CC.* NN.* RB.*_CC.* CD.*,,,,CC.* NN.* RB.*_CC.* CD.*
402152,NN.* RB.*_CC.* CD.* PM.*,,,,NN.* RB.*_CC.* CD.* PM.*
402153,RB.*_CC.* CD.* PM.* DT.*,,,,RB.*_CC.* CD.* PM.* DT.*
402154,CD.* PM.* DT.* NN.*,,,,CD.* PM.* DT.* NN.*
402155,NN.* CC.* VB.* JJ.*_JJ.*,,,,NN.* CC.* VB.* JJ.*_JJ.*
402156,DT.* PR.*_CC.* FW CC.*,,,,DT.* PR.*_CC.* FW CC.*
402157,DT.* NN.* RB.*_CC.* CD.*,,,,DT.* NN.* RB.*_CC.* CD.*
402158,RB.*_CC.* CD.* PM.* RB.*,,,,RB.*_CC.* CD.* PM.* RB.*
402159,CD.* PM.* RB.* RB.*,,,,CD.* PM.* RB.* RB.*
402160,RB.* RB.* VB.* JJ.*,,,,RB.* RB.* VB.* JJ.*
402161,RB.* VB.* JJ.* CC.*,,,,RB.* VB.* JJ.* CC.*
402162,VB.* JJ.* CC.* FW,,,,VB.* JJ.* CC.* FW
402163,VB.* CC.* CC.* PR.*_CC.*,,,,VB.* CC.* CC.* PR.*_CC.*
402164,CC.* CC.* PR.*_CC.* DT.*,,,,CC.* CC.* PR.*_CC.* DT.*
402165,NN.* PM.* JJ.* JJ.*,,,,NN.* PM.* JJ.* JJ.*
402166,PM.* JJ.* JJ.* RB.*,,,,PM.* JJ.* JJ.* RB.*
402167,VB.* RB.* DT.* RB.*_CC.*,,,,VB.* RB.* DT.* RB.*_CC.*
402168,RB.* DT.* RB.*_CC.* NN.*,,,,RB.* DT.* RB.*_CC.* NN.*
402169,DT.* RB.*_CC.* NN.* PM.*,,,,DT.* RB.*_CC.* NN.* PM.*
402170,NN.* NN.* CC.* RB.*,,,,NN.* NN.* CC.* RB.*
402171,NN.* RB.* CC.* NN.*,,,,NN.* RB.* CC.* NN.*
402172,RB.* CC.* NN.* FW,,,,RB.* CC.* NN.* FW
402173,CC.* NN.* FW PM.*,,,,CC.* NN.* FW PM.*
402174,NN.* FW PM.* DT.*,,,,NN.* FW PM.* DT.*
402175,CC.* CC.* NN.*_CC.* PR.*,,,,CC.* CC.* NN.*_CC.* PR.*
402176,NN.*_CC.* PR.* PM.* NN.*,,,,NN.*_CC.* PR.* PM.* NN.*
402177,CC.* CD.* PM.* DT.*,,,,CC.* CD.* PM.* DT.*
402178,CD.* PM.* DT.* NN.*_CC.*,,,,CD.* PM.* DT.* NN.*_CC.*
402179,PM.* DT.* NN.*_CC.* VB.*,,,,PM.* DT.* NN.*_CC.* VB.*
402180,NN.*_CC.* PM.* NN.* DT.*,,,,NN.*_CC.* PM.* NN.* DT.*
402181,CC.* VB.* PM.* NN.*_CC.*,,,,CC.* VB.* PM.* NN.*_CC.*
402182,VB.* PM.* NN.*_CC.* NN.*,,,,VB.* PM.* NN.*_CC.* NN.*
402183,VB.* CC.* JJ.* PR.*_CC.*,,,,VB.* CC.* JJ.* PR.*_CC.*
402184,NN.* NN.* LM VB.*_VB.*,,,,NN.* NN.* LM VB.*_VB.*
402185,NN.* LM VB.*_VB.* RB.*,,,,NN.* LM VB.*_VB.* RB.*
402186,LM VB.*_VB.* RB.* CC.*,,,,LM VB.*_VB.* RB.* CC.*
402187,FW CC.* RB.* RB.*,,,,FW CC.* RB.* RB.*
402188,RB.* RB.* JJ.*_CC.* NN.*,,,,RB.* RB.* JJ.*_CC.* NN.*
402189,JJ.*_CC.* NN.* DT.* VB.*,,,,JJ.*_CC.* NN.* DT.* VB.*
402190,PR.*_CC.* JJ.* CC.* VB.*,,,,PR.*_CC.* JJ.* CC.* VB.*
402191,NN.* RB.* CC.* PR.*_CC.*,,,,NN.* RB.* CC.* PR.*_CC.*
402192,CC.* PR.* CC.* VB.*_CC.*,,,,CC.* PR.* CC.* VB.*_CC.*
402193,PR.* CC.* VB.*_CC.* VB.*,,,,PR.* CC.* VB.*_CC.* VB.*
402194,CC.* VB.*_CC.* VB.* CC.*,,,,CC.* VB.*_CC.* VB.* CC.*
402195,VB.*_CC.* VB.* CC.* JJ.*_CC.*,,,,VB.*_CC.* VB.* CC.* JJ.*_CC.*
402196,VB.* CC.* JJ.*_CC.* FW,,,,VB.* CC.* JJ.*_CC.* FW
402197,PR.*_CC.* NN.* PM.* VB.*_CC.*,,,,PR.*_CC.* NN.* PM.* VB.*_CC.*
402198,NN.* PM.* RB.* PR.*_CC.*,,,,NN.* PM.* RB.* PR.*_CC.*
402199,PM.* RB.* PR.*_CC.* NN.*,,,,PM.* RB.* PR.*_CC.* NN.*
402200,RB.* PR.*_CC.* NN.* RB.*,,,,RB.* PR.*_CC.* NN.* RB.*
402201,PR.*_CC.* NN.* RB.* PM.*,,,,PR.*_CC.* NN.* RB.* PM.*
402202,PM.* CC.* VB.* JJ.*,,,,PM.* CC.* VB.* JJ.*
402203,CC.* VB.* JJ.* JJ.*,,,,CC.* VB.* JJ.* JJ.*
402204,VB.* JJ.* JJ.* CC.*,,,,VB.* JJ.* JJ.* CC.*
402205,JJ.* JJ.* CC.* JJ.*_CC.*,,,,JJ.* JJ.* CC.* JJ.*_CC.*
402206,JJ.* CC.* JJ.*_CC.* NN.*,,,,JJ.* CC.* JJ.*_CC.* NN.*
402207,JJ.*_CC.* NN.* RB.* DT.*,,,,JJ.*_CC.* NN.* RB.* DT.*
402208,CC.* PR.* PM.* NN.*,,,,CC.* PR.* PM.* NN.*
402209,PM.* NN.* PM.* PR.*_CC.*,,,,PM.* NN.* PM.* PR.*_CC.*
402210,PM.* PR.*_CC.* FW PM.*,,,,PM.* PR.*_CC.* FW PM.*
402211,JJ.*_CC.* NN.* PR.* PM.*,,,,JJ.*_CC.* NN.* PR.* PM.*
402212,NN.* PR.* PM.* CC.*,,,,NN.* PR.* PM.* CC.*
402213,PR.* PM.* CC.* RB.*,,,,PR.* PM.* CC.* RB.*
402214,PM.* CC.* RB.* VB.*_CC.*,,,,PM.* CC.* RB.* VB.*_CC.*
402215,CC.* RB.* VB.*_CC.* VB.*,,,,CC.* RB.* VB.*_CC.* VB.*
402216,PR.*_CC.* NN.* FW NN.*,,,,PR.*_CC.* NN.* FW NN.*
